taxonkey,am_sid,iucn_sid,spp,source
100339,fis-32251,NA,amblyeleotris randalli,aquamaps
100339,fis-149590,NA,amblyeleotris rubrimarginata,aquamaps
100339,fis-26420,NA,amblyeleotris steinitzi,aquamaps
100339,fis-26421,NA,amblyeleotris wheeleri,aquamaps
100339,fis-113272,NA,amblyeleotris yanoi,aquamaps
100339,fis-29610,98470668,amblygaster clupeoides,aquamaps
100339,NA,123361228,amblygaster indiana,iucn
100339,fis-23339,75153246,amblygaster leiogaster,aquamaps
100339,fis-23340,98470734,amblygaster sirm,aquamaps
100339,fis-25765,NA,amblyglyphidodon aureus,aquamaps
100339,fis-132098,NA,amblyglyphidodon batunai,aquamaps
100339,fis-25647,NA,amblyglyphidodon curacao,aquamaps
100339,fis-34858,NA,amblyglyphidodon flavilatus,aquamaps
100339,fis-149743,NA,amblyglyphidodon indicus,aquamaps
100339,fis-25766,NA,amblyglyphidodon leucogaster,aquamaps
100339,fis-25767,NA,amblyglyphidodon ternatensis,aquamaps
100339,fis-26255,NA,amblygobius albimaculatus,aquamaps
100339,fis-138801,NA,amblygobius buanensis,aquamaps
100339,fis-135734,NA,amblygobius bynoensis,aquamaps
100339,fis-26422,NA,amblygobius decussatus,aquamaps
100339,fis-31863,NA,amblygobius linki,aquamaps
100339,fis-26455,NA,amblygobius nocturnus,aquamaps
100339,fis-58043,NA,amblygobius semicinctus,aquamaps
100339,fis-26424,NA,amblygobius sphynx,aquamaps
100339,fis-156892,NA,amblygobius stethophthalmus,aquamaps
100339,fis-144725,NA,amblyotrypauchen arctocephalus,aquamaps
100339,fis-27470,NA,amblypomacentrus breviceps,aquamaps
100339,fis-26842,193747,amblyrhynchotes honckenii,aquamaps
100339,fis-142497,NA,ambophthalmos angustus,aquamaps
100339,fis-169602,NA,amioides polyacanthus,aquamaps
100339,fis-29618,NA,ammodytes americanus,aquamaps
100339,fis-29619,NA,ammodytes dubius,aquamaps
100339,fis-29620,NA,ammodytes hexapterus,aquamaps
100339,fis-29267,NA,ammodytes marinus,aquamaps
100339,fis-29268,NA,ammodytes personatus,aquamaps
100339,fis-29269,NA,ammodytes tobianus,aquamaps
100339,fis-138579,NA,ammodytoides gilli,aquamaps
100339,fis-48439,NA,ammodytoides renniei,aquamaps
100339,NA,187796,ammolabrus dicrus,iucn
100339,fis-29171,NA,ammotretis lituratus,aquamaps
100339,fis-146212,NA,amoya gracilis,aquamaps
100339,fis-140649,NA,amoya signata,aquamaps
100339,fis-13933,46107486,amphelikturus dendriticus,aquamaps
100339,fis-28538,165682,amphichaetodon howensis,aquamaps
100339,NA,165727,amphichaetodon melbae,iucn
100339,fis-32636,NA,amphiprion akallopisos,aquamaps
100339,fis-34928,NA,amphiprion akindynos,aquamaps
100339,fis-34859,NA,amphiprion allardi,aquamaps
100339,fis-161546,NA,amphiprion barberi,aquamaps
100339,fis-34860,NA,amphiprion bicinctus,aquamaps
100339,fis-31016,NA,amphiprion chrysopterus,aquamaps
100339,fis-25631,NA,amphiprion clarkii,aquamaps
100339,fis-28226,NA,amphiprion ephippium,aquamaps
100339,fis-31864,NA,amphiprion frenatus,aquamaps
100339,fis-33247,NA,amphiprion latezonatus,aquamaps
100339,fis-31052,NA,amphiprion melanopus,aquamaps
100339,fis-32543,NA,amphiprion nigripes,aquamaps
100339,fis-31857,NA,amphiprion ocellaris,aquamaps
100339,fis-27335,NA,amphiprion percula,aquamaps
100339,fis-29622,NA,amphiprion perideraion,aquamaps
100339,fis-32656,NA,amphiprion polymnus,aquamaps
100339,fis-33250,NA,amphiprion rubrocinctus,aquamaps
100339,fis-31865,NA,amphiprion sandaracinos,aquamaps
100339,fis-34867,NA,amphiprion sebae,aquamaps
100339,fis-164872,NA,amsichthys knighti,aquamaps
100339,fis-31147,187555,anampses chrysocephalus,aquamaps
100339,fis-31146,187453,anampses elegans,aquamaps
100339,fis-31136,187808,anampses femininus,aquamaps
100339,fis-31135,187710,anampses geographicus,aquamaps
100339,fis-31145,187567,anampses lennardi,aquamaps
100339,fis-32535,187639,anampses lineatus,aquamaps
100339,fis-31471,155146,anampses melanurus,aquamaps
100339,fis-31133,187723,anampses meleagrides,aquamaps
100339,fis-31134,187759,anampses neoguinaicus,aquamaps
100339,fis-31137,187784,anampses twistii,aquamaps
100339,fis-51774,NA,anaora tentaculata,aquamaps
100339,fis-31847,NA,anarchias allardicei,aquamaps
100339,fis-26149,NA,anarchias cantonensis,aquamaps
100339,fis-27263,NA,anarchias euryurus,aquamaps
100339,fis-28980,NA,anarchias galapagensis,aquamaps
100339,fis-143503,NA,anarchias leucurus,aquamaps
100339,fis-31848,NA,anarchias seychellensis,aquamaps
100339,fis-23903,NA,anarchias similis,aquamaps
100339,NA,46107620,anarchopterus criniger,iucn
100339,fis-24778,46107890,anarchopterus tectus,aquamaps
100339,NA,183742,anchoa analis,iucn
100339,fis-23341,183309,anchoa argentivittata,aquamaps
100339,fis-23343,16405644,anchoa cayorum,aquamaps
100339,NA,183885,anchoa chamensis,iucn
100339,NA,154717,anchoa choerostoma,iucn
100339,fis-29630,190269,anchoa colonensis,aquamaps
100339,fis-23345,98888849,anchoa compressa,aquamaps
100339,fis-23346,16405685,anchoa cubana,aquamaps
100339,fis-22842,183619,anchoa curta,aquamaps
100339,NA,154975,anchoa delicatissima,iucn
100339,fis-22844,183635,anchoa eigenmannia,aquamaps
100339,fis-23347,183470,anchoa exigua,aquamaps
100339,fis-22980,16406269,anchoa filifera,aquamaps
100339,fis-23348,183382,anchoa helleri,aquamaps
100339,fis-23349,16406327,anchoa hepsetus,aquamaps
100339,fis-23350,183245,anchoa ischana,aquamaps
100339,NA,16406486,anchoa januaria,iucn
100339,fis-29631,16406525,anchoa lamprotaenia,aquamaps
100339,fis-22982,183464,anchoa lucida,aquamaps
100339,fis-23351,191214,anchoa lyolepis,aquamaps
100339,NA,195022,anchoa marinii,iucn
100339,fis-22983,190222,anchoa mitchilli,aquamaps
100339,NA,183811,anchoa mundeola,iucn
100339,NA,183604,anchoa mundeoloides,iucn
100339,fis-23352,183657,anchoa nasus,aquamaps
100339,NA,183244,anchoa panamensis,iucn
100339,fis-22987,190104,anchoa parva,aquamaps
100339,NA,98890443,anchoa pectoralis,iucn
100339,NA,183516,anchoa scofieldi,iucn
100339,fis-22989,16406554,anchoa spinifer,aquamaps
100339,fis-22990,184000,anchoa starksi,aquamaps
100339,fis-22992,98891120,anchoa tricolor,aquamaps
100339,NA,16406635,anchoa trinitatis,iucn
100339,fis-29272,155020,anchoa walkeri,aquamaps
100339,fis-22994,16406679,anchovia clupeoides,aquamaps
100339,NA,98891738,anchovia landivarensis,iucn
100339,fis-22995,183917,anchovia macrolepidota,aquamaps
100339,NA,98892186,anchovia surinamensis,iucn
100339,NA,183934,anchoviella balboae,iucn
100339,NA,16406919,anchoviella blackburni,iucn
100339,fis-23355,155294,anchoviella brevirostris,aquamaps
100339,NA,20662212,anchoviella cayennensis,iucn
100339,NA,190092,anchoviella elongata,iucn
100339,fis-23360,20662092,anchoviella lepidentostole,aquamaps
100339,NA,98893448,anchoviella miarcha,iucn
100339,fis-23362,16406934,anchoviella perfasciata,aquamaps
100339,fis-32400,NA,ancylopsetta cycloidea,aquamaps
100339,fis-24419,NA,ancylopsetta dilecta,aquamaps
100339,fis-32401,NA,ancylopsetta kumperae,aquamaps
100339,fis-149852,NA,ancylopsetta ommata,aquamaps
100339,NA,48342092,andamia amphibius,iucn
100339,NA,48342196,andamia cyclocheilus,iucn
100339,NA,48342419,andamia expansa,iucn
100339,NA,48342209,andamia heteroptera,iucn
100339,NA,48342233,andamia pacifica,iucn
100339,fis-26680,48342407,andamia reyi,aquamaps
