project,country,site,latitude,longitude,sample_date,hard_coral_pit,soft_coral_pit
2012_Western Bua,Fiji,BUA17A,-16.775919,178.407411,2012-11-30,32,21.33
2012_Western Bua,Fiji,BUA19,-16.826757,178.569836,2012-11-22,40.67,0.67
2012_Western Bua,Fiji,BUA20A,-16.856581,178.555602,2012-11-22,39,2
2012_Western Bua,Fiji,BUA22A,-16.81341,178.167516,2012-11-29,16.67,1
2012_Western Bua,Fiji,BUA24A,-16.838822,178.523042,2012-11-22,31.67,8
2012_Western Bua,Fiji,BUA25,-16.84262,178.539783,2012-11-23,57.33,5
2012_Western Bua,Fiji,BUA25A,-16.688053,178.476461,2012-12-07,37.33,10
2012_Western Bua,Fiji,Bua29,-16.71312,178.502376,2012-12-07,55,11.67
2012_Western Bua,Fiji,BUA31A,-16.767019,178.420775,2012-11-30,17,9
2012_Western Bua,Fiji,BUA39,-16.794912,178.268345,2012-11-26,56.67,11
2012_Western Bua,Fiji,BUA40,-16.838237,178.30382,2012-11-28,32.33,13
2012_Western Bua,Fiji,BUA41,-16.837973,178.289428,2012-11-28,38.67,2.67
2012_Western Bua,Fiji,BUA42,-16.798135,178.307337,2012-11-28,58,10.67
2012_Western Bua,Fiji,BUA43,-16.796831,178.291324,2012-11-28,46.67,9
2012_Western Bua,Fiji,BUA44,-16.846508,178.324181,2012-11-28,39.67,8
2012_Western Bua,Fiji,BUA45,-16.830834,178.327748,2012-11-28,39.67,18.33
2012_Western Bua,Fiji,BUA46,-16.833632,178.21648,2012-11-29,78.67,10
2012_Western Bua,Fiji,BUA47,-16.827814,178.376654,2012-11-30,44.67,13.33
2012_Western Bua,Fiji,DAM01A,-16.852215,178.510498,2012-11-20,42,10
2012_Western Bua,Fiji,DAM02A,-16.858351,178.528919,2012-11-20,58.33,10.67
2012_Western Bua,Fiji,DAM05,-16.886121,178.553044,2012-11-20,1,0
2012_Western Bua,Fiji,DAM06A,-16.9179,178.511939,2012-11-19,15,0.33
2012_Western Bua,Fiji,DAM07,-16.909849,178.594869,2012-11-21,49.33,29.67
2012_Western Bua,Fiji,DAM08A,-16.8902,178.60393,2012-11-21,41,0
2012_Western Bua,Fiji,DAM10A,-16.92092,178.604294,2012-11-21,27,10.33
2012_Western Bua,Fiji,DAM13A,-16.952751,178.487678,2012-11-20,58.67,9.67
2012_Western Bua,Fiji,DAM14,-16.933671,178.56121,2012-11-19,43.33,3.33
2012_Western Bua,Fiji,DAM15A,-16.933946,178.62169,2012-11-21,23.33,12
2012_Western Bua,Fiji,DAM16A,-16.91069,178.604418,2012-11-21,77.33,1.33
2012_Western Bua,Fiji,DAM17A,-16.870412,178.566264,2012-11-20,35,23.33
2012_Western Bua,Fiji,DAM18,-16.943229,178.487088,2012-11-19,33.67,5
2012_Western Bua,Fiji,DAM19,-16.935588,178.507157,2012-11-19,54.67,15.67
2012_Western Bua,Fiji,DAM20,-16.888132,178.619,2012-11-21,34.33,0.33
2012_Western Bua,Fiji,DAM22,-16.938472,178.569678,2012-11-19,44,6
2012_Western Bua,Fiji,DAM24,-16.902319,178.568761,2012-11-23,38.67,4.67
2012_Western Bua,Fiji,LKN01,-16.519228,178.6986,2012-12-05,62.33,0.33
2012_Western Bua,Fiji,LKN02A,-16.483683,178.776548,2012-12-03,64.67,1.33
2012_Western Bua,Fiji,LKN05A,-16.572249,178.684113,2012-12-04,24.33,14.33
2012_Western Bua,Fiji,LKN06A,-16.571406,178.695908,2012-12-04,50.33,3.67
2012_Western Bua,Fiji,LKN07A,-16.588698,178.692922,2012-12-04,54.33,1
2012_Western Bua,Fiji,LKN08A,-16.584868,178.695599,2012-12-04,64.33,6.33
2012_Western Bua,Fiji,LKN11A,-16.602339,178.618038,2012-12-10,90.67,2.33
2012_Western Bua,Fiji,LKN13A,-16.637449,178.496722,2012-12-07,55.67,9.33
2012_Western Bua,Fiji,LKN14,-16.619766,178.538709,2012-12-10,42,1
2012_Western Bua,Fiji,LKN15,-16.505782,178.679571,2012-12-05,34.33,5
2012_Western Bua,Fiji,LKN17A,-16.544447,178.624206,2012-12-05,31.33,7.67
2012_Western Bua,Fiji,LKN20A,-16.544822,178.662773,2012-12-05,37.67,18.67
2012_Western Bua,Fiji,LKN21A,-16.510794,178.750171,2012-12-03,16,1.33
2012_Western Bua,Fiji,LKN24A,-16.497988,178.766056,2012-12-03,52.67,12
2012_Western Bua,Fiji,LKN27,-16.655603,178.504697,2012-12-07,41.33,5
2012_Western Bua,Fiji,LKN29A,-16.617495,178.510654,2012-12-10,46.33,11.33
2012_Western Bua,Fiji,LKN30,-16.634864,178.50536,2012-12-10,23.67,4
2012_Western Bua,Fiji,LKN31A,-16.672689,178.49641,2012-12-07,44.33,1
2012_Western Bua,Fiji,LKN33A,-16.481716,178.749017,2012-12-03,60,4.33
2012_Western Bua,Fiji,LKN34A,-16.524794,178.738048,2012-12-03,64.67,0.67
2012_Western Bua,Fiji,LKN35A,-16.5302,178.726918,2012-12-03,31,4.67
2012_Western Bua,Fiji,LKN36,-16.521164,178.66492,2012-12-05,53,8
2012_Western Bua,Fiji,LKN37A,-16.514113,178.649745,2012-12-05,43.33,8.33
2012_Western Bua,Fiji,LKN38,-16.591495,178.528198,2012-12-06,30,10.33
2012_Western Bua,Fiji,LKN49A,-16.626171,178.610994,2012-12-04,44.67,2
2012_Western Bua,Fiji,LKN53A,-16.5446,178.607849,2012-12-06,42,7.33
2012_Western Bua,Fiji,LKN55A,-16.585149,178.547607,2012-12-10,75.33,5.33
2012_Western Bua,Fiji,LKN68,-16.578535,178.634581,2012-12-06,71.67,2.67
2012_Western Bua,Fiji,LKN69,-16.568415,178.609725,2012-12-06,46.67,4
2012_Western Bua,Fiji,LKN70,-16.538965,178.642406,2012-12-06,62.67,3.67
2012_Western Bua,Fiji,LKN71,-16.615225,178.660499,2012-12-08,64.33,1.33
2012_Western Bua,Fiji,LKN72,-16.554424,178.643376,2012-12-10,79,7.67
2012_Western Bua,Fiji,LKNGT,-16.627012,178.689202,2012-12-04,60,0.67
2012_Western Bua,Fiji,VUY15,-16.972667,178.667442,2012-12-13,54,4.33
2012_Western Bua,Fiji,VUY16,-16.997092,178.681216,2012-12-13,47,1.67
2012_Western Bua,Fiji,VUY17,-16.999771,178.678069,2012-12-13,48.67,3.33
2012_Western Bua,Fiji,VUY18,-16.960078,178.65018,2012-12-13,63.33,18.67
PNG BAF 2019,Papua New Guinea,Kavulik MPA deep,-2.529215,150.538147,2019-07-27,32.25,1.25
PNG BAF 2019,Papua New Guinea,Kavulik MPA shallow,-2.52977,150.538015,2019-07-27,33,0.75
PNG BAF 2019,Papua New Guinea,Kavulik open deep,-2.519679,150.533341,2019-07-26,51,0.25
PNG BAF 2019,Papua New Guinea,Kavulik open shallow,-2.519208,150.533137,2019-07-26,49.25,0.25
PNG BAF 2019,Papua New Guinea,Kulibung MPA deep,-2.412646,150.433053,2019-07-18,28,0.75
PNG BAF 2019,Papua New Guinea,Kulibung MPA shallow,-2.445838,150.480486,2019-07-18,19,0
PNG BAF 2019,Papua New Guinea,Kulibung open deep,-2.432594,150.457924,2019-07-22,17.75,0.25
PNG BAF 2019,Papua New Guinea,Kulibung open shallow,-2.430522,150.457507,2019-07-22,29.25,0
PNG BAF 2019,Papua New Guinea,Mamion MPA deep,-2.413741,150.435138,2019-07-16,27.25,1
PNG BAF 2019,Papua New Guinea,Mamion MPA shallow,-2.415577,150.436389,2019-07-16,57.5,0.75
PNG BAF 2019,Papua New Guinea,Mamion open deep,-2.415584,150.436397,2019-07-17,28,0.25
PNG BAF 2019,Papua New Guinea,Mamion open shallow,-2.412644,150.433042,2019-07-17,43.25,0.5
PNG BAF 2019,Papua New Guinea,Nonovaul MPA deep,-2.684388,150.639345,2019-07-29,16.25,4.5
PNG BAF 2019,Papua New Guinea,Nonovaul MPA shallow,-2.683308,150.639893,2019-07-29,68.5,11.75
PNG BAF 2019,Papua New Guinea,Nonovaul open deep,-2.697306,150.630484,2019-07-30,7,11.5
PNG BAF 2019,Papua New Guinea,Nonovaul open shallow,-2.695632,150.637524,2019-07-30,57.75,6.75
PNG BAF 2019,Papua New Guinea,Tsoilik MPA deep,-2.402842,150.418843,2019-07-22,18.25,0
PNG BAF 2019,Papua New Guinea,Tsoilik MPA shallow,-2.403061,150.417509,2019-07-22,28,0.25
PNG BAF 2019,Papua New Guinea,Tsoilik open deep,-2.408811,150.427248,2019-07-23,42.25,1
PNG BAF 2019,Papua New Guinea,Tsoilik open shallow,-2.40775,150.423677,2019-07-23,33.75,0
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,BuC1,-17.64,178.708,2019-10-11,18.33,1.67
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,BuC2,-17.652,178.703,2019-10-11,13.67,0
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,BuC3,-17.642,178.745,2019-10-08,17,0.33
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,BuC4,-17.652,178.745,2019-10-12,17,0.67
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,BuC5,-17.63,178.758,2019-10-08,19,1
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,BuC6,-17.675,178.693,2019-10-11,17.67,6
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,BuE1,-17.736001,178.74001,2019-10-09,15.33,0
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,BuE2,-17.699,178.74,2019-10-08,21,1
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,BuE3,-17.726,178.751,2019-10-12,33,4.67
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,BuE4,-17.759,178.724,2019-10-10,10.67,2
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,BuE5,-17.714,178.712,2019-10-09,17.67,4
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,BuE6,-17.706,178.715,2019-10-09,33.33,12
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DamC1,-16.83556,178.5269,2019-11-12,8,1
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DamC3,-16.839076,178.552961,2019-09-25,24.33,7.33
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DamC4,-16.850734,178.559994,2019-09-25,72.67,1
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DamC5,-16.85472,178.5478,2019-11-14,35,10.33
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DamC8,-16.845049,178.537336,2019-09-25,24.67,3
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DamE1,-16.91083,178.60001,2019-11-12,25.67,0
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DamE2,-16.9225,178.6211,2019-11-13,59,2.33
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DamE4,-16.91611,178.6214,2019-11-13,71.33,3.33
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DamE5,-16.90917,178.5906,2019-11-13,53,7
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DamE6,-16.91833,178.6192,2019-11-12,5.67,2.67
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DamE7,-16.91833,178.6014,2019-11-14,9.67,20
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DawaC1,-17.627,178.559,2019-10-17,15.33,0.67
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DawaC2,-17.605,178.558,2019-10-14,0.67,0.33
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DawaC3,-17.632,178.582,2019-10-16,18,3.67
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DawaC4,-17.579,178.553,2019-10-15,17.67,0.33
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DawaC5,-17.702,178.601,2019-10-16,7.33,2.33
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DawaC6,-17.6759,178.61905,2019-10-16,24.33,6.67
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DawaE1,-17.57421,178.48918,2019-10-17,20,0.33
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DawaE2,-17.565,178.474,2019-10-18,17.33,0
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DawaE3,-17.555,178.463,2019-10-18,22.67,2.33
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DawaE4,-17.556,178.482,2019-10-18,16.33,2.67
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DawaE5,-17.542,178.5,2019-10-15,12,3
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,DawaE6,-17.546,178.508,2019-10-15,9,0.33
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,WaiE2,-17.812001,178.66299,2019-10-10,19,4
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,WaiE3,-17.782001,178.689001,2019-10-10,10.33,3.33
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,WaiE4,-17.78621,178.6909,2019-10-12,18,0.33
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,WaiE5,-17.780001,178.645001,2019-10-14,10,1.33
2019_Dama Bureta Waibula and Dawasamu-WISH ecological survey,Fiji,WaiE6,-17.78236,178.64542,2019-10-17,21.67,2.33
Sayafi - Patani North Maluku 2022,Indonesia,Barat Daya P. Oto,0.62908,128.63179,2022-03-22,40.83,7.33
Sayafi - Patani North Maluku 2022,Indonesia,Control 1 (Tenggara P. Wor),0.63179,128.54242,2022-03-22,49.17,1
Sayafi - Patani North Maluku 2022,Indonesia,Control 2 (Barat P. Paniki),0.66597,128.47174,2022-03-22,57.17,1.83
Sayafi - Patani North Maluku 2022,Indonesia,Control 3 (Desa Moreala),0.35195,128.50298,2022-03-24,28.67,21
Sayafi - Patani North Maluku 2022,Indonesia,Jeysowo,0.27213,128.78253,2022-03-20,31.67,8.17
Sayafi - Patani North Maluku 2022,Indonesia,Mour Selatan,0.17622,128.95192,2022-03-20,58.17,4.5
Sayafi - Patani North Maluku 2022,Indonesia,Patani 1,0.29442,128.83339,2022-03-20,41,3
Sayafi - Patani North Maluku 2022,Indonesia,P. England,0.57581,128.63922,2022-03-23,39,8.33
Sayafi - Patani North Maluku 2022,Indonesia,Peniti,0.40276,128.68782,2022-03-21,37.17,5.67
Sayafi - Patani North Maluku 2022,Indonesia,P. Liwo,0.46063,128.88086,2022-03-21,46.5,6.67
Sayafi - Patani North Maluku 2022,Indonesia,P. Sayafi,0.55244,128.80495,2022-03-23,47.83,13.5
2001-2020_HSykes Data,Fiji,AA,-17.97855,179.2251,2001-04-05,14.17,3.33
2001-2020_HSykes Data,Fiji,AA,-17.97855,179.2251,2002-02-21,6.67,6.67
2001-2020_HSykes Data,Fiji,AA,-17.97855,179.2251,2004-04-21,27.5,20.83
2001-2020_HSykes Data,Fiji,AA,-17.97855,179.2251,2006-05-16,18.33,15.83
2001-2020_HSykes Data,Fiji,AA,-17.97855,179.2251,2007-10-31,25.83,15.83
2001-2020_HSykes Data,Fiji,AA,-17.97855,179.2251,2008-11-25,31.67,20
2001-2020_HSykes Data,Fiji,AA,-17.97855,179.2251,2011-04-19,39.17,12.5
2001-2020_HSykes Data,Fiji,E6,-17.32933,178.5923,2001-02-11,27.5,2.5
2001-2020_HSykes Data,Fiji,E6,-17.32933,178.5923,2002-02-17,27.5,1.25
2001-2020_HSykes Data,Fiji,E6,-17.32933,178.5923,2004-04-22,41.67,4.17
2001-2020_HSykes Data,Fiji,E6,-17.32933,178.5923,2006-06-22,37.5,2.5
2001-2020_HSykes Data,Fiji,E6,-17.32933,178.5923,2007-11-02,52.5,1.25
2001-2020_HSykes Data,Fiji,E6,-17.32933,178.5923,2008-11-30,51.67,1.67
2001-2020_HSykes Data,Fiji,E6,-17.32933,178.5923,2011-04-22,57.5,1.25
2001-2020_HSykes Data,Fiji,Fish patch,-18.15967,178.3997,2002-02-08,28.75,0
2001-2020_HSykes Data,Fiji,Fish patch,-18.15967,178.3997,2004-06-22,47.5,1.25
2001-2020_HSykes Data,Fiji,Fish patch,-18.15967,178.3997,2007-01-08,54.38,2.5
2001-2020_HSykes Data,Fiji,Fish patch,-18.15967,178.3997,2008-08-20,25.31,1.88
2001-2020_HSykes Data,Fiji,Fish patch,-18.15967,178.3997,2013-05-11,29.38,1.25
2001-2020_HSykes Data,Fiji,GWW,-16.79817,179.9068333,2002-01-07,5,8.13
2001-2020_HSykes Data,Fiji,GWW,-16.79817,179.9068333,2003-09-08,23.13,6.25
2001-2020_HSykes Data,Fiji,GWW,-16.79817,179.9068333,2004-01-24,12.5,5.63
2001-2020_HSykes Data,Fiji,GWW,-16.79817,179.9068333,2006-02-04,37.5,6.88
2001-2020_HSykes Data,Fiji,GWW,-16.79817,179.9068333,2007-02-17,40,8.13
2001-2020_HSykes Data,Fiji,GWW,-16.79817,179.9068333,2008-02-24,41.25,6.25
2001-2020_HSykes Data,Fiji,GWW,-16.79817,179.9068333,2009-02-01,47.5,5.63
2001-2020_HSykes Data,Fiji,GWW,-16.79817,179.9068333,2010-02-21,56.88,4.38
2001-2020_HSykes Data,Fiji,GWW,-16.79817,179.9068333,2011-02-26,47.5,6.88
2001-2020_HSykes Data,Fiji,GWW,-16.79817,179.9068333,2012-03-04,60,5
2001-2020_HSykes Data,Fiji,GWW,-16.79817,179.9068333,2013-02-18,58.75,3.75
2001-2020_HSykes Data,Fiji,GWW,-16.79817,179.9068333,2014-02-22,40.63,2.5
2001-2020_HSykes Data,Fiji,MM,-17.3335,178.5227,2001-03-09,52.5,1.25
2001-2020_HSykes Data,Fiji,MM,-17.3335,178.5227,2002-02-17,58.75,0
2001-2020_HSykes Data,Fiji,MM,-17.3335,178.5227,2004-04-22,55.83,0.83
2001-2020_HSykes Data,Fiji,MM,-17.3335,178.5227,2006-05-22,63.75,0
2001-2020_HSykes Data,Fiji,MM,-17.3335,178.5227,2007-11-02,68.75,2.5
2001-2020_HSykes Data,Fiji,MM,-17.3335,178.5227,2008-11-30,67.5,0
2001-2020_HSykes Data,Fiji,MM,-17.3335,178.5227,2013-12-13,47.5,2.5
2001-2020_HSykes Data,Fiji,WR,-16.95368,177.32,2006-09-10,35,1.88
2001-2020_HSykes Data,Fiji,WR,-16.95368,177.32,2007-11-27,48.75,3.75
2001-2020_HSykes Data,Fiji,WR,-16.95368,177.32,2009-06-10,39.38,4.38
2001-2020_HSykes Data,Fiji,WR,-16.95368,177.32,2010-06-26,34.38,3.13
2001-2020_HSykes Data,Fiji,WR,-16.95368,177.32,2011-06-07,46.25,1.88
Liang Ngali 2014,Indonesia,Dangar Ode,-8.4264879,117.635282,2014-06-11,49.75,0
Liang Ngali 2014,Indonesia,Liang E,-8.4909668,117.678166,2014-06-11,45.75,1
Liang Ngali 2014,Indonesia,Liang N,-8.4482047,117.661589,2014-06-13,65,0.75
Liang Ngali 2014,Indonesia,Liang S1,-8.5329,117.65367,2014-06-23,70.5,0
Liang Ngali 2014,Indonesia,Liang S2,-8.524067,117.677017,2014-06-23,60.75,0.25
Liang Ngali 2014,Indonesia,Liang W,-8.4718397,117.644826,2014-06-11,30.5,0
Liang Ngali 2014,Indonesia,Ngali E,-8.5355358,117.749333,2014-06-12,39.25,0.25
Liang Ngali 2014,Indonesia,Ngali N,-8.4748062,117.729244,2014-06-12,52.5,0
Liang Ngali 2014,Indonesia,Ngali W,-8.5073037,117.70825,2014-06-13,36,0
Gita Nada_MPA 2018,Indonesia,Gili Asahan,-8.73283,115.8903,2018-04-17,35.6,21.8
Gita Nada_MPA 2018,Indonesia,Gili Gede Timur,-8.73092,115.9282,2018-04-16,30,4.6
Gita Nada_MPA 2018,Indonesia,Gili Renggit,-8.71147,115.9141,2018-04-19,32.67,12.33
Gita Nada_MPA 2018,Indonesia,Takad Anyaran,-8.71179,115.92513,2018-04-19,9.67,33
Gili Balu 2014,Indonesia,Belang E,-8.539817,116.78985,2014-06-25,62.75,33.75
Gili Balu 2014,Indonesia,Belang N,-8.529017,116.778633,2014-06-25,58,36
Gili Balu 2014,Indonesia,Gili Ranggi,-8.501433,116.855917,2014-06-26,53.5,24.75
Gili Balu 2014,Indonesia,Kenawa,-8.50022,116.83022,2014-06-26,47.75,41
Gili Balu 2014,Indonesia,Mandiki,-8.4939,116.807817,2014-06-26,64.75,34.75
Gili Balu 2014,Indonesia,Paserang,-8.5144,116.78305,2014-06-25,42.25,57.5
Lunyuk 2014,Indonesia,Muara Lamar,-9.055767,117.153617,2014-06-22,28.33,28
Lunyuk 2014,Indonesia,Pasir Putih,-9.072417,117.135167,2014-06-21,44.33,5
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,BUA04,-16.896101,178.47759,2016-07-19,18,4
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,BUA08A,-16.8494,178.543537,2016-07-20,27,2
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,BUA20A,-16.856581,178.555602,2016-07-20,30,2.33
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,BUA25,-16.84262,178.539783,2016-07-20,21.33,3
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,"NAOBF2",-17.631,178.83000000000004,2016-06-02,8.33,0
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,"NAOBF3",-17.598,178.82500000000005,2016-06-03,15,1
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,"NAOBF4",-17.595,178.81899999999996,2016-06-03,30,1.33
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,"NAOBT1",-17.622,178.83100000000002,2016-06-02,9.67,0.67
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,"NAOBT2",-17.618,178.82899999999995,2016-06-02,7.67,0
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,"NAOBT3",-17.614,178.83000000000004,2016-06-03,17,0.33
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,NTRFN1,-17.509,178.382,2016-05-03,17.33,8
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,NTRFN7,-17.516,178.398,2016-05-02,26.67,3.67
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,NTRFT4,-17.495,178.38,2016-05-02,21.33,3
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,NTRFT5,-17.499,178.381,2016-05-02,14.67,1.67
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,NTRFT7,-17.496,178.378,2016-05-03,25.33,4.67
2016_Macmon_Bua_Ra_Ovalau surveys,Fiji,NTRFT8,-17.501,178.376,2016-05-03,23.33,3
Rakit Lipan 2018,Indonesia,Gili Dewa,-8.66031,118.05218,2018-03-21,56.83,0.17
Rakit Lipan 2018,Indonesia,Gili Tai Kebo,-8.65891,117.88732,2018-03-17,28,0.67
Rakit Lipan 2018,Indonesia,Kampung Pecak,-8.66034,118.06315,2018-03-21,34,1.67
Rakit Lipan 2018,Indonesia,Labajo,-8.67043,117.95738,2018-03-17,47,0
Rakit Lipan 2018,Indonesia,Panjang 1,-8.6097,117.87382,2018-03-18,24,0.67
Rakit Lipan 2018,Indonesia,Panjang 2,-8.61,117.86488,2018-03-18,27.83,1.33
Rakit Lipan 2018,Indonesia,Pulau Bakau,-8.69103,118.01315,2018-03-22,53.67,0
Rakit Lipan 2018,Indonesia,Pulau Lipan,-8.65793,117.85704,2018-03-17,22.33,0.67
Rakit Lipan 2018,Indonesia,Takad Tabampang,-8.61008,118.0866,2018-03-22,7.83,0
Rakit Lipan 2018,Indonesia,Takad Tanjung Billa,-8.62185,117.99878,2018-03-15,41.33,0.83
Rakit Lipan 2018,Indonesia,Tanjung Batu,-8.66761,118.00719,2018-03-19,49.67,0
Rakit Lipan 2018,Indonesia,Tanjung Lepek Tambora,-8.60849,117.97827,2018-03-15,24.17,0.5
Rakit Lipan 2018,Indonesia,Tanjung Padang,-8.61301,117.9498,2018-03-19,38,0.83
Rakit Lipan 2018,Indonesia,Tanjung Sentigi,-8.628,117.95365,2018-03-19,39.17,0.33
Rakit Lipan 2018,Indonesia,Tanjung Tengah,-8.69207,117.98892,2018-03-21,45.33,0
2015_AFord Benthic Fiji,Fiji,Dakuibeqa_Lagoon1,-18.416,178.133,2015-09-30,26.67,20
2015_AFord Benthic Fiji,Fiji,Dakuibeqa_Lagoon1,-18.416,178.133,2015-10-01,39.17,0
2015_AFord Benthic Fiji,Fiji,Dakuibeqa_Lagoon2,-18.419,178.136,2015-10-27,32.22,2.22
2015_AFord Benthic Fiji,Fiji,Dakuibeqa_Lagoon3,-18.422,178.133,2015-10-02,40,6.67
2015_AFord Benthic Fiji,Fiji,Dakuibeqa_Lagoon3,-18.422,178.133,2015-10-06,45,2.5
2015_AFord Benthic Fiji,Fiji,Dakuni_Lagoon1,-18.405,178.149,2015-10-03,36.11,0.56
2015_AFord Benthic Fiji,Fiji,Dakuni_Lagoon2,-18.412,178.149,2015-10-06,46.11,0.56
2015_AFord Benthic Fiji,Fiji,Dakuni_Lagoon3,-18.414,178.147,2015-10-28,42.78,0.56
2015_AFord Benthic Fiji,Fiji,Dakuni_Lagoon_Tabu,-18.41,178.156,2015-10-07,42.78,0
2015_AFord Benthic Fiji,Fiji,Dakuni_Plat,-18.425,178.154,2015-10-29,15.55,0
2015_AFord Benthic Fiji,Fiji,Dakuni_Plat_Tabu,-18.42,178.165,2015-10-30,19.44,0
2015_AFord Benthic Fiji,Fiji,Navakavu_Lagoon,-18.158,178.343,2015-09-24,42.78,0
2015_AFord Benthic Fiji,Fiji,Navakavu_Lagoon_Tabu,-18.144,178.367,2015-09-23,43.89,0
2015_AFord Benthic Fiji,Fiji,Navakavu_Plat,-18.15,178.345,2015-09-23,40,0
2015_AFord Benthic Fiji,Fiji,Navakavu_Plat_Tabu,-18.146,178.363,2015-09-22,55,0
2015_AFord Benthic Fiji,Fiji,Ratstail,-18.137,178.381,2015-09-10,50,0
2015_AFord Benthic Fiji,Fiji,Ratstail,-18.137,178.381,2015-09-12,56.67,0
2022_BAF and WISH coral reef surveys in Dama_Tailevu_Ovalau,Fiji,BU01N,-17.752,178.77,2022-01-11,40,0.33
2022_BAF and WISH coral reef surveys in Dama_Tailevu_Ovalau,Fiji,BU02,-17.746,178.76,2022-01-09,44,0.33
2022_BAF and WISH coral reef surveys in Dama_Tailevu_Ovalau,Fiji,BU03,-17.734462,178.59043,2022-01-09,29.67,0.33
2022_BAF and WISH coral reef surveys in Dama_Tailevu_Ovalau,Fiji,BU07,-17.630935,178.761011,2022-01-11,35.83,0.17
2022_BAF and WISH coral reef surveys in Dama_Tailevu_Ovalau,Fiji,BU08,-17.725,178.751,2022-01-09,22,2.67
2022_BAF and WISH coral reef surveys in Dama_Tailevu_Ovalau,Fiji,BU09,-17.751,178.778,2022-01-11,79.73,0
2022_BAF and WISH coral reef surveys in Dama_Tailevu_Ovalau,Fiji,BuC2,-17.652,178.703,2022-01-08,20.67,1
2022_BAF and WISH coral reef surveys in Dama_Tailevu_Ovalau,Fiji,BuC3,-17.642,178.745,2022-01-08,23.67,2.33
2022_BAF and WISH coral reef surveys in Dama_Tailevu_Ovalau,Fiji,BuC4,-17.652,178.745,2022-01-08,20,0.67
2022_BAF and WISH coral reef surveys in Dama_Tailevu_Ovalau,Fiji,BuC5,-17.63,178.758,2022-01-08,23.33,1.67
