src,iucn_sid,sciname,range_tot_km2,range_cst_km2
am,NA,achaeus curvirostris,2714740.0010211393,2714740.0010211393
am,NA,achaeus lacertosus,2856074.001599662,2856074.001599662
am,NA,acharax prashadi,141907.00003746897,141907.00003746897
am,NA,achelia alaskensis,725079.0003251284,725079.0003251284
am,NA,achelia assimilis,5361188.002329506,5361188.002329506
am,NA,achelia australiensis,95702.00004074723,95702.00004074723
am,NA,achelia barnardi,7975.999989919364,7975.999989919364
am,NA,achelia besnardi,1963845.000911504,1963845.000911504
am,NA,achelia borealis,2455068.0010493845,2455068.0010493845
am,NA,achelia brevicauda,10329.999992251396,10329.999992251396
am,NA,achelia brevirostris,633541.0003548488,633541.0003548488
am,NA,achelia chelata,350484.00012422353,350484.00012422353
am,NA,achelia columnaris,93992.00001414865,93992.00001414865
am,NA,achelia communis,286912.00000923127,286912.00000923127
am,NA,achelia crurispinifera,94586.00005805492,94586.00005805492
am,NA,achelia deodata,327033.0002160743,327033.0002160743
am,NA,achelia dohrni,126164.00006283075,126164.00006283075
am,NA,achelia echinata,979914.0004742891,979914.0004742891
am,NA,achelia gracilis,49701.00002400577,49701.00002400577
am,NA,achelia hoekii,358756.0000244528,358756.0000244528
am,NA,achelia kiiensis,73355.0000211224,73355.0000211224
am,NA,achelia laevis,183065.00008255243,183065.00008255243
am,NA,achelia lagena,46950.999999418855,46950.999999418855
am,NA,achelia langi,227052.0000897348,227052.0000897348
am,NA,achelia latifrons,414828.0002500862,414828.0002500862
am,NA,achelia megova,101882.00012892485,101882.00012892485
am,NA,achelia nana,1894295.0008668005,1894295.0008668005
am,NA,achelia parvula,918528.0003713444,918528.0003713444
am,NA,achelia pribilofensis,192989.0001475811,192989.0001475811
am,NA,achelia quadridentata,42257.99999944866,42257.99999944866
am,NA,achelia sawayai,5198233.002076298,5198233.002076298
am,NA,achelia scabra,100686.000017263,100686.000017263
am,NA,achelia segmentata,144791.00007954985,144791.00007954985
am,NA,achelia serratipalpis,312630.00000603497,312630.00000603497
am,NA,achelia setulosa,4839.999990724027,4839.999990724027
am,NA,achelia simplissima,189014.000091888,189014.000091888
am,NA,achelia socors,1050697.000239417,1050697.000239417
am,NA,achelia spinosa,868553.0003324151,868553.0003324151
am,NA,achelia superba,372520.00014763325,372520.00014763325
am,NA,achelia transfugoides,123038.00005838275,123038.00005838275
am,NA,achelia vulgaris,62663.00002671778,62663.00002671778
am,NA,achelous binoculus,1673111.000151001,743627.000147663
am,NA,achelous depressifrons,1179385.0002059713,1179385.0002059713
am,NA,achelous gibbesii,2314413.0002750084,1648815.000273101
am,NA,achelous hastatus,789894.0002180636,789894.0002180636
am,NA,achelous ordwayi,3092631.0002440587,1962947.0002407208
am,NA,achelous sebae,1503697.0002064481,966211.0002050176
am,NA,achelous spinicarpus,3172227.0002825186,2037943.0002791807
am,NA,achelous spinimanus,3419844.000288844,2207760.0002855062
am,NA,achelous xantusii,372624.00030195713,372624.00030195713
am,NA,acheronaster tumidus,20900.00001396984,20900.00001396984
am,NA,achiroides melanorhynchus,260224.00008607656,260224.00008607656
am,NA,achiropsetta tricholepis,151507.00005870312,151507.00005870312
am,NA,achirus achirus,747845.0001893565,747845.0001893565
am,NA,achirus declivis,1171740.000256151,1171740.000256151
am,NA,achirus klunzingeri,128372.00004886836,128372.00004886836
am,NA,achirus lineatus,1394426.0003268719,1394426.0003268719
am,NA,achirus mazatlanus,233243.00010893494,233243.00010893494
am,NA,achirus scutum,133067.00005289167,133067.00005289167
am,NA,achoerodus gouldii,219035.00007931143,219035.00007931143
iucn,187520,achoerodus gouldii,438265.00010713935,438265.00010713935
am,NA,achoerodus viridis,25317.000013962388,25317.000013962388
iucn,187572,achoerodus viridis,80645.00004369766,80645.00004369766
am,NA,aciculites orientalis,415731.0001933947,415731.0001933947
am,NA,aciculites oxytylota,35829.00001201779,35829.00001201779
am,NA,aciculites papillata,78795.00003531575,78795.00003531575
am,NA,aciculites tulearensis,3110651.0010823607,3110651.0010823607
am,NA,acila castrensis,463152.00020447373,463152.00020447373
am,NA,acinodrillia viscum,12605.999998003244,12605.999998003244
am,NA,acipenser brevirostrum,183341.00003186613,183341.00003186613
am,NA,acipenser gueldenstaedtii,75714.00002241135,75714.00002241135
am,NA,acipenser medirostris,147383.0000296235,147383.0000296235
am,NA,acipenser mikadoi,75074.00004602969,75074.00004602969
am,NA,acipenser naccarii,50430.99998664111,50430.99998664111
am,NA,acipenser nudiventris,50655.00006377697,50655.00006377697
am,NA,acipenser oxyrinchus,463692.00013689697,463692.00013689697
am,NA,acipenser sinensis,35737.00003027916,35737.00003027916
am,NA,acipenser stellatus,109310.00004373491,109310.00004373491
am,NA,acipenser sturio,896271.0002960637,896271.0002960637
am,NA,acipenser transmontanus,85899.00005981326,85899.00005981326
am,NA,acirsa borealis,364583.0001005903,364583.0001005903
am,NA,aclis hendersoni,122338.00002839416,122338.00002839416
am,NA,aclyvolva coarctata,2385212.00092081,2385212.00092081
am,NA,acmaea mitra,1096759.0003367513,935159.0003367513
am,NA,acoetes flagelliformis,42467.00002383441,42467.00002383441
am,NA,acoetes melanonota,4026117.0012168586,4026117.0012168586
am,NA,acoetes mohammadi,400547.0001973212,400547.0001973212
am,NA,acoetes pacifica,1639831.0006072745,1639831.0006072745
am,NA,acoetes pleei,1236300.0002007931,1236300.0002007931
am,NA,acontiostoma marionis,16780.00000435859,16780.00000435859
am,NA,acorylus gouldii,783229.000088945,783229.000088945
am,NA,acreichthys hajam,3517290.0017051026,3517290.0017051026
am,NA,acreichthys radiatus,2513146.001251042,2513146.001251042
am,NA,acreichthys tomentosus,3369978.0016213655,3369978.0016213655
am,NA,acrilla acuminata,38516.000014171004,38516.000014171004
am,NA,acrobrochus blochmanni,6031995.000039041,22734.000001847744
am,NA,acrobrochus vema,16122.000010311604,16122.000010311604
am,NA,acrocalanus gibber,9485868.001320027,4129229.001291655
am,NA,acrocalanus longicornis,4250170.000413433,2921486.000410095
am,NA,acrochordus granulatus,5008451.001381874,3488477.00137496
iucn,176769,acrochordus granulatus,2059615.0013400242,1703438.001335971
iucn,176718,acrochordus javanicus,25581.99998307973,25581.99998307973
am,NA,acrocirrus frontifilis,1304780.0002934411,1304780.0002934411
am,NA,acrocnida brachiata,439783.0000977963,439783.0000977963
am,NA,acromegalomma bioculatum,3993579.0005309507,2252198.000524752
am,NA,acromegalomma heterops,2450694.000473991,1671997.00047113
am,NA,acromegalomma lobiferum,1574584.0001981705,1139484.0001981705
am,NA,acromegalomma pigmentum,2601623.0005068704,1743326.0005040094
am,NA,acromegalomma vesiculosum,6906263.003101014,6906263.003101014
am,NA,acromycter alcocki,928903.0000586063,93795.00007815659
am,NA,acromycter atlanticus,88082.00003020465,88082.00003020465
am,NA,acromycter nezumi,322634.0001201257,322634.0001201257
am,NA,acropoma hanedai,1091499.000108242,768499.000108242
am,NA,acropoma japonicum,8660373.001513071,4289272.001502104
am,NA,acropoma lecorneti,13552597.000304982,521249.0001361817
am,NA,acropora abrolhosensis,2672678.0013235286,2672678.0013235286
iucn,133133,acropora abrolhosensis,2262379.0010217577,2262379.0010217577
am,NA,acropora abrotanoides,11269006.005762517,11269006.005762517
iucn,132906,acropora abrotanoides,3083740.0012239814,3083740.0012239814
iucn,133030,acropora abrotanoides,2780715.001326427,2780715.001326427
iucn,133649,acropora abrotanoides,6890276.002365351,6890276.002365351
am,NA,acropora aculeus,4510053.001959063,4510053.001959063
iucn,133463,acropora aculeus,6378144.001965225,6378144.001965225
am,NA,acropora acuminata,3078893.00144054,3078893.00144054
iucn,132940,acropora acuminata,6150802.002025768,6150802.002025768
am,NA,acropora anthocercis,3680425.0019101426,3680425.0019101426
iucn,133513,acropora anthocercis,6191238.002024405,6191238.002024405
am,NA,acropora appressa,289964.00016471744,289964.00016471744
iucn,133195,acropora appressa,494810.00027544796,494810.00027544796
am,NA,acropora arabensis,752396.0003649816,752396.0003649816
iucn,133604,acropora arabensis,302972.0001094043,302972.0001094043
am,NA,acropora aspera,4746648.001717962,4746648.001717962
iucn,133132,acropora aspera,5590001.001914963,5590001.001914963
am,NA,acropora austera,4373805.002150685,4373805.002150685
iucn,133160,acropora austera,6567469.002235308,6567469.002235308
iucn,133385,acropora austera,36688.000041246414,36688.000041246414
iucn,133583,acropora awi,1203811.0005646944,1203811.0005646944
am,NA,acropora batunai,2271059.0012094006,2271059.0012094006
iucn,133283,acropora batunai,2416843.001036346,2416843.001036346
am,NA,acropora branchi,362243.00021901727,362243.00021901727
iucn,133334,acropora branchi,197175.0000834465,197175.0000834465
am,NA,acropora bushyensis,617871.000267379,617871.000267379
iucn,133471,acropora bushyensis,1442069.000326097,1442069.000326097
iucn,133264,acropora cardenae,1203918.0002298206,1203918.0002298206
am,NA,acropora carduus,4087405.0016244873,4087405.0016244873
iucn,132933,acropora carduus,2535494.0012425184,2535494.0012425184
am,NA,acropora caroliniana,2956262.001395412,2956262.001395412
iucn,133112,acropora caroliniana,2360365.000998229,2360365.000998229
am,NA,acropora cerealis,3948995.001871325,3948995.001871325
iucn,133061,acropora cerealis,2807567.0009046793,2807567.0009046793
iucn,133576,acropora cerealis,6765793.002200499,6765793.002200499
am,NA,acropora cervicornis,661943.0001907051,661943.0001907051
iucn,133381,acropora cervicornis,903291.0003185272,903291.0003185272
am,NA,acropora chesterfieldensis,785601.0004449636,785601.0004449636
iucn,133481,acropora chesterfieldensis,1048473.000591062,1048473.000591062
am,NA,acropora clathrata,3780981.0019403696,3780981.0019403696
iucn,133207,acropora clathrata,7151543.002513051,7151543.002513051
iucn,133265,acropora clathrata,2240096.000917256,2240096.000917256
am,NA,acropora cophodactyla,2161647.001197003,2161647.001197003
iucn,132862,acropora cophodactyla,2996664.001046121,2996664.001046121
am,NA,acropora cytherea,6340486.003154144,6340486.003154144
iucn,133313,acropora cytherea,6973016.002416611,6973016.002416611
iucn,133672,acropora cytherea,2991957.001313381,2991957.001313381
am,NA,acropora dendrum,3414301.0016446933,3414301.0016446933
iucn,133322,acropora dendrum,5923109.00186114,5923109.00186114
am,NA,acropora derawanensis,1772314.0009459108,1772314.0009459108
iucn,132984,acropora derawanensis,2337432.0009991527,2337432.0009991527
am,NA,acropora desalwii,1329568.000682816,1329568.000682816
iucn,133396,acropora desalwii,2416843.001036346,2416843.001036346
am,NA,acropora digitifera,4131843.002158217,4131843.002158217
iucn,133250,acropora digitifera,6989632.002437115,6989632.002437115
iucn,133626,acropora digitifera,515350.0002620742,515350.0002620742
am,NA,acropora divaricata,4118304.0018573403,4118304.0018573403
iucn,132910,acropora divaricata,7176715.002418496,7176715.002418496
am,NA,acropora donei,4487673.002111912,4487673.002111912
iucn,133223,acropora donei,5840575.001814589,5840575.001814589
iucn,133655,acropora donei,436346.0002154112,436346.0002154112
am,NA,acropora downingi,386222.00020644814,386222.00020644814
iucn,133469,acropora downingi,635663.0002971739,635663.0002971739
am,NA,acropora echinata,3655115.0017121807,3655115.0017121807
iucn,133661,acropora echinata,4850782.001771219,4850782.001771219
am,NA,acropora elegans,1634605.0006261095,1634605.0006261095
iucn,133688,acropora elegans,964471.0006505251,964471.0006505251
iucn,133104,acropora elegantula,4702.00001001358,4702.00001001358
am,NA,acropora elseyi,3249791.0016573966,3249791.0016573966
iucn,133010,acropora elseyi,5708886.00183446,5708886.00183446
iucn,133475,acropora eurystoma,2880898.0009675026,2880898.0009675026
am,NA,acropora exquisita,2748600.001275912,2748600.001275912
iucn,133592,acropora exquisita,5079218.001510948,5079218.001510948
iucn,133312,acropora fastigata,2436765.001008846,2436765.001008846
am,NA,acropora fenneri,1201759.000547789,1201759.000547789
iucn,133125,acropora fenneri,2106894.00088042,2106894.00088042
am,NA,acropora filiformis,704345.000240393,704345.000240393
iucn,133699,acropora filiformis,106538.00007551908,106538.00007551908
am,NA,acropora florida,4440120.0019406155,4440120.0019406155
iucn,132869,acropora florida,6671882.002194226,6671882.002194226
iucn,133204,acropora forskali,664238.000350073,664238.000350073
am,NA,acropora gemmifera,4630559.001822397,4630559.001822397
iucn,133324,acropora gemmifera,6924899.002327025,6924899.002327025
iucn,133355,acropora gemmifera,2171439.000888169,2171439.000888169
am,NA,acropora glauca,4517002.002130821,4517002.002130821
iucn,133550,acropora glauca,2311158.000925556,2311158.000925556
am,NA,acropora globiceps,2257440.0013819337,2257440.0013819337
iucn,133387,acropora globiceps,2875252.0013928413,2875252.0013928413
am,NA,acropora gomezi,1143288.0004867911,1143288.0004867911
iucn,133352,acropora gomezi,2105618.000881374,2105618.000881374
am,NA,acropora grandis,4032980.0018807873,4032980.0018807873
iucn,133013,acropora grandis,6444823.002082482,6444823.002082482
am,NA,acropora granulosa,4154361.001939699,4154361.001939699
iucn,132948,acropora granulosa,5471357.002061419,5471357.002061419
iucn,133449,acropora haimei,387824.0002658218,387824.0002658218
am,NA,acropora halmaherae,1330371.0007971153,1330371.0007971153
iucn,133311,acropora halmaherae,244814.0001669526,244814.0001669526
am,NA,acropora hemprichii,546711.0002243891,546711.0002243891
iucn,132981,acropora hemprichii,1190595.0006384403,1190595.0006384403
am,NA,acropora hoeksemai,1533771.0007404909,1533771.0007404909
iucn,133401,acropora hoeksemai,2158303.000989184,2158303.000989184
am,NA,acropora horrida,9165122.004337981,9165122.004337981
iucn,133274,acropora horrida,2959881.001009047,2959881.001009047
iucn,133279,acropora horrida,3414540.00133276,3414540.00133276
iucn,133319,acropora horrida,7118740.002512187,7118740.002512187
am,NA,acropora humilis,5732696.002820507,5732696.002820507
iucn,132992,acropora humilis,7017851.002442837,7017851.002442837
iucn,133000,acropora humilis,563842.0002803206,563842.0002803206
am,NA,acropora hyacinthus,7578328.003317118,7578328.003317118
iucn,133479,acropora hyacinthus,7129889.002432302,7129889.002432302
iucn,133658,acropora hyacinthus,3426565.001128614,3426565.001128614
iucn,133600,acropora indonesia,2535621.001087129,2535621.001087129
am,NA,acropora intermedia,4042927.0021174103,4042927.0021174103
am,NA,acropora jacquelineae,1537226.0007536039,1537226.0007536039
iucn,133617,acropora jacquelineae,2317938.001000881,2317938.001000881
iucn,132882,acropora japonica,629310.0002111867,629310.0002111867
iucn,133507,acropora khayranensis,22049.000018835068,22049.000018835068
am,NA,acropora kimbeensis,2666234.0013844892,2666234.0013844892
iucn,133233,acropora kimbeensis,2771826.001224853,2771826.001224853
am,NA,acropora kirstyae,2696637.00130675,2696637.00130675
iucn,133081,acropora kirstyae,3062817.00141225,3062817.00141225
am,NA,acropora kosurini,1163503.0004797503,1163503.0004797503
iucn,133500,acropora kosurini,1151180.0004962832,1151180.0004962832
iucn,133086,acropora lamarcki,822861.0004354268,822861.0004354268
am,NA,acropora latistella,4525386.002229713,4525386.002229713
iucn,133120,acropora latistella,6688798.0024103075,6688798.0024103075
am,NA,acropora listeri,3217539.0016933903,3217539.0016933903
iucn,132969,acropora listeri,6106353.0020006,6106353.0020006
iucn,133394,acropora loisetteae,2856966.000978835,2856966.000978835
iucn,133294,acropora lokani,2600250.001142919,2600250.001142919
am,NA,acropora longicyathus,3965320.002011396,3965320.002011396
iucn,132988,acropora longicyathus,6231669.002057612,6231669.002057612
iucn,133280,acropora longicyathus,358073.0002403259,358073.0002403259
am,NA,acropora loripes,8679494.004214182,8679494.004214182
iucn,132908,acropora loripes,4125903.001603298,4125903.001603298
iucn,132946,acropora loripes,2099815.0008693337,2099815.0008693337
iucn,132976,acropora loripes,5021319.00209561,5021319.00209561
am,NA,acropora lovelli,1315483.0007197335,1315483.0007197335
iucn,133327,acropora lovelli,3074989.0009928495,3074989.0009928495
am,NA,acropora lutkeni,3824906.0020769015,3824906.0020769015
iucn,133303,acropora lutkeni,5177644.001834653,5177644.001834653
am,NA,acropora microclados,3963300.001952611,3963300.001952611
iucn,133359,acropora microclados,5683368.001776002,5683368.001776002
am,NA,acropora microphthalma,8321223.003998399,8321223.003998399
iucn,133021,acropora microphthalma,6637632.002329454,6637632.002329454
iucn,133273,acropora microphthalma,3115988.0015634,3115988.0015634
am,NA,acropora millepora,7880947.003682703,7880947.003682703
iucn,132863,acropora millepora,3636695.001381077,3636695.001381077
iucn,133379,acropora millepora,2035222.0008537173,2035222.0008537173
