.imp,.id,log_l,log_f,troph,age_mat,wcol,adult_mob,species
4,2,3.95124,3.45388,3.77,7.5,ben,mob,eptatretus deani
4,3,3.975,3.47788,4.24,NA,ben,mob,eptatretus stoutii
4,4,3.975,3.45388,4.24,7.5,ben,mob,eptatretus stoutii
4,5,4.36945,3.4012,4.01,3,bp,mob,myxine glutinosa
4,6,4.36945,3.45388,4.01,7.5,bp,mob,myxine glutinosa
4,7,4.09434,3.45388,3.5766666666666667,7.5,ben,mob,myxine australis
4,8,4.02535,3.45388,3.5766666666666667,7.5,ben,mob,myxine circifrons
4,9,4.09434,4.20469,4.5,NA,ben,mob,eptatretus burgeri
4,10,4.09434,3.45388,4.5,7.5,ben,mob,eptatretus burgeri
4,11,4.38203,3.45388,4.5,7.5,ben,mob,eptatretus hexatrema
4,12,4.51634,3.45388,4.387142857142857,7.5,ben,mob,eptatretus polytrema
4,13,4.07754,3.45388,4.387142857142857,7.5,ben,mob,eptatretus springeri
4,14,4.18814,3.45388,3.5766666666666667,7.5,ben,mob,myxine affinis
4,15,4.11087,3.45388,4.5,7.5,ben,mob,eptatretus atami
4,16,4.04305,3.45388,3.34,7.5,ben,mob,myxine ios
4,17,3.68888,3.45388,3.38,7.5,ben,mob,myxine capensis
4,18,3.4012,3.45388,4.387142857142857,7.5,ben,mob,eptatretus octatrema
4,19,4.12713,3.45388,4.387142857142857,7.5,ben,mob,eptatretus profundus
4,20,4.38203,3.45388,4.387142857142857,7.5,ben,mob,eptatretus okinoseanus
4,21,3.98898,3.45388,3.5766666666666667,7.5,ben,mob,myxine garmani
4,22,4.57471,3.45388,5,7.5,ben,mob,eptatretus cirrhatus
4,23,4.13836,3.45388,4.2,7.5,ben,mob,eptatretus longipinnis
4,24,4.75359,3.45388,4.387142857142857,7.5,ben,mob,eptatretus carlhubbsi
4,25,3.73529,3.45388,4.387142857142857,7.5,ben,mob,eptatretus laurahubbsae
4,26,4.12713,3.45388,4.387142857142857,7.5,ben,mob,eptatretus strahani
4,27,4.30811,3.45388,3.77,7.5,ben,mob,rubicundus eos
4,28,4.11741,3.45388,4.387142857142857,7.5,ben,mob,nemamyxine elongata
4,29,3.85015,3.45388,3.5766666666666667,7.5,ben,mob,myxine mcmillanae
4,30,3.41773,3.45388,3.5766666666666667,7.5,ben,mob,myxine paucidens
4,31,3.68888,3.45388,4.387142857142857,7.5,ben,mob,nemamyxine kreffti
4,32,3.71844,3.45388,4.5,7.5,ben,mob,neomyxine biniplicata
4,33,4.05178,3.45388,4.387142857142857,7.5,ben,mob,notomyxine tridentiger
4,34,4.04305,3.45388,3.5766666666666667,7.5,ben,mob,myxine debueni
4,35,3.89182,3.45388,3.5766666666666667,7.5,ben,mob,myxine dorsum
4,36,4.43793,3.45388,3.5766666666666667,7.5,ben,mob,myxine fernholmi
4,37,3.94835,3.45388,3.5766666666666667,7.5,ben,mob,myxine hubbsi
4,38,4.41401,3.45388,3.5766666666666667,7.5,ben,mob,myxine hubbsoides
4,39,4.03424,3.45388,3.5766666666666667,7.5,ben,mob,myxine knappi
4,40,3.34639,3.45388,3.5766666666666667,7.5,ben,mob,myxine mccoskeri
4,41,2.9069,3.45388,3.5766666666666667,7.5,ben,mob,myxine pequenoi
4,42,3.98898,3.45388,3.5766666666666667,7.5,ben,mob,myxine robinsorum
4,43,4.00733,3.45388,4.387142857142857,7.5,ben,mob,eptatretus bischoffii
4,44,3.65066,3.45388,4.387142857142857,7.5,ben,mob,eptatretus caribbeaus
4,45,3.62966,3.45388,4.387142857142857,7.5,ben,mob,eptatretus cheni
4,46,3.62434,3.45388,4.387142857142857,7.5,ben,mob,eptatretus chinensis
4,47,3.38439,3.45388,4.387142857142857,7.5,ben,mob,eptatretus fernholmi
4,48,3.98341,3.45388,4.387142857142857,7.5,ben,mob,eptatretus fritzi
4,49,3.77735,3.45388,4.387142857142857,7.5,ben,mob,eptatretus indrambaryai
4,50,3.87536,3.45388,4.387142857142857,7.5,ben,mob,eptatretus mcconnaugheyi
4,51,3.80666,3.45388,4.387142857142857,7.5,ben,mob,eptatretus mendozai
4,52,3.6763,3.45388,4.387142857142857,7.5,ben,mob,eptatretus minor
4,53,4.29183,3.45388,4.387142857142857,7.5,ben,mob,eptatretus multidens
4,54,4.1957,3.45388,4.387142857142857,7.5,ben,mob,eptatretus nanii
4,55,3.17805,3.45388,4.387142857142857,7.5,ben,mob,eptatretus nelsoni
4,56,3.7612,3.45388,4.387142857142857,7.5,ben,mob,eptatretus sheni
4,57,3.87328,3.45388,4.387142857142857,7.5,ben,mob,eptatretus sinus
4,58,3.50856,3.45388,4.387142857142857,7.5,ben,mob,eptatretus taiwanae
4,59,3.51155,3.45388,4.387142857142857,7.5,ben,mob,eptatretus wisneri
4,60,3.38777,3.45388,4.387142857142857,7.5,ben,mob,eptatretus yangi
4,61,3.63231,3.45388,4.387142857142857,7.5,ben,mob,eptatretus grouseri
4,62,3.93183,3.45388,3.5766666666666667,7.5,ben,mob,myxine limosa
4,63,4.3412,3.45388,3.5766666666666667,7.5,ben,mob,myxine formosana
