iucn_sid,sciname,worms_name,in_am,in_am_valid,in_vuln,mapped
193047,istigobius goldmanni,istigobius goldmanni,FALSE,FALSE,TRUE,FALSE
193048,gnatholepis anjerensis,gnatholepis anjerensis,TRUE,TRUE,TRUE,FALSE
193050,gobiodon brochus,gobiodon brochus,FALSE,FALSE,TRUE,FALSE
193051,stonogobiops yasha,stonogobiops yasha,TRUE,FALSE,TRUE,FALSE
193053,istigobius nigroocellatus,istigobius nigroocellatus,TRUE,TRUE,TRUE,FALSE
193055,trimma unisquamis,trimma unisquame,TRUE,TRUE,TRUE,FALSE
193056,ctenogobiops pomastictus,ctenogobiops pomastictus,TRUE,TRUE,TRUE,FALSE
193057,stenogobius fehlmanni,stenogobius fehlmanni,FALSE,FALSE,TRUE,FALSE
193058,callogobius maculipinnis,callogobius maculipinnis,TRUE,TRUE,TRUE,FALSE
193059,trimma macrophthalmum,trimma macrophthalmum,FALSE,FALSE,TRUE,FALSE
193060,eviota prasina,eviota prasina,TRUE,TRUE,TRUE,FALSE
193062,fusigobius pallidus,fusigobius pallidus,TRUE,TRUE,TRUE,FALSE
193063,valenciennea muralis,valenciennea muralis,TRUE,TRUE,TRUE,FALSE
193064,amblyeleotris guttata,amblyeleotris guttata,TRUE,TRUE,TRUE,FALSE
193066,trimma anaima,trimma anaima,TRUE,TRUE,TRUE,FALSE
193067,priolepis nocturna,priolepis nocturna,TRUE,TRUE,TRUE,FALSE
193068,valenciennea puellaris,valenciennea puellaris,TRUE,TRUE,TRUE,FALSE
193073,exyrias belissimus,exyrias belissimus,TRUE,TRUE,TRUE,FALSE
193074,gobiopsis quinquecincta,gobiopsis quinquecincta,TRUE,TRUE,TRUE,FALSE
193075,vanderhorstia ambanoro,vanderhorstia ambanoro,TRUE,TRUE,TRUE,FALSE
193076,eviota zebrina,eviota zebrina,TRUE,TRUE,TRUE,FALSE
193078,eviota sigillata,eviota sigillata,TRUE,TRUE,TRUE,FALSE
193080,bathygobius cyclopterus,bathygobius cyclopterus,TRUE,TRUE,TRUE,FALSE
193081,smilosicyopus leprurus,smilosicyopus leprurus,FALSE,FALSE,FALSE,FALSE
193082,amblygobius sphynx,amblygobius sphynx,TRUE,TRUE,TRUE,FALSE
193085,valenciennea strigata,valenciennea strigata,TRUE,TRUE,TRUE,FALSE
193087,pleurosicya australis,pleurosicya australis,FALSE,FALSE,TRUE,FALSE
193088,cryptocentrus inexplicatus,cryptocentrus inexplicatus,TRUE,TRUE,TRUE,FALSE
193089,trimma nasa,trimma nasa,TRUE,TRUE,TRUE,FALSE
193090,cryptocentrus leucostictus,cryptocentrus leucostictus,TRUE,TRUE,TRUE,FALSE
193091,bryaninops ridens,bryaninops ridens,TRUE,TRUE,TRUE,FALSE
193092,exyrias puntang,exyrias puntang,TRUE,TRUE,TRUE,FALSE
193093,bryaninops yongei,bryaninops yongei,TRUE,TRUE,TRUE,FALSE
193097,priolepis cincta,priolepis cincta,TRUE,TRUE,TRUE,FALSE
193099,amblygobius esakiae,amblygobius esakiae,TRUE,FALSE,TRUE,FALSE
193100,oxyurichthys papuensis,oxyurichthys papuensis,TRUE,TRUE,TRUE,FALSE
193102,amblyeleotris randalli,amblyeleotris randalli,TRUE,TRUE,TRUE,FALSE
193103,stonogobiops nematodes,stonogobiops nematodes,TRUE,FALSE,TRUE,FALSE
193106,gobiodon citrinus,gobiodon citrinus,TRUE,TRUE,TRUE,FALSE
193107,eviota infulata,eviota infulata,TRUE,TRUE,TRUE,FALSE
193108,eviota afelei,eviota afelei,TRUE,TRUE,TRUE,FALSE
193109,trimma emeryi,trimma emeryi,TRUE,TRUE,TRUE,FALSE
193112,gobiodon okinawae,gobiodon okinawae,TRUE,TRUE,TRUE,FALSE
193114,ctenogobiops maculosus,ctenogobiops maculosus,TRUE,TRUE,TRUE,FALSE
193115,amblyeleotris fasciata,amblyeleotris fasciata,TRUE,TRUE,TRUE,FALSE
193116,fusigobius signipinnis,fusigobius signipinnis,TRUE,TRUE,TRUE,FALSE
193119,ctenogobiops tangaroai,ctenogobiops tangaroai,TRUE,TRUE,TRUE,FALSE
193120,smilosicyopus fehlmanni,smilosicyopus fehlmanni,FALSE,FALSE,TRUE,FALSE
193121,gobiodon spilophthalmus,gobiodon spilophthalmus,TRUE,TRUE,TRUE,FALSE
193122,callogobius sclateri,callogobius sclateri,TRUE,TRUE,TRUE,FALSE
193123,eviota zonura,eviota zonura,TRUE,TRUE,TRUE,FALSE
193127,sueviota lachneri,sueviota lachneri,TRUE,TRUE,TRUE,FALSE
193128,fusigobius maximus,fusigobius maximus,TRUE,TRUE,TRUE,FALSE
193129,valenciennea longipinnis,valenciennea longipinnis,TRUE,TRUE,TRUE,FALSE
193130,eviota smaragdus,eviota smaragdus,TRUE,TRUE,TRUE,FALSE
193131,eviota fasciola,eviota fasciola,TRUE,TRUE,TRUE,FALSE
193132,tomiyamichthys oni,tomiyamichthys oni,TRUE,TRUE,TRUE,FALSE
193133,trimma halonevum,trimma halonevum,TRUE,TRUE,TRUE,FALSE
193139,eviota distigma,eviota distigma,TRUE,TRUE,TRUE,FALSE
193140,bathygobius cotticeps,bathygobius cotticeps,TRUE,TRUE,TRUE,FALSE
193142,gobiodon prolixus,gobiodon prolixus,TRUE,TRUE,TRUE,FALSE
193143,oxyurichthys lonchotus,oxyurichthys lonchotus,TRUE,TRUE,TRUE,FALSE
193144,signigobius biocellatus,signigobius biocellatus,TRUE,TRUE,TRUE,FALSE
193145,trimma milta,trimma milta,TRUE,TRUE,TRUE,FALSE
193146,amblygobius linki,amblygobius linki,TRUE,TRUE,TRUE,FALSE
193147,gobiodon acicularis,gobiodon acicularis,FALSE,FALSE,TRUE,FALSE
193148,trimma tevegae,trimma tevegae,TRUE,TRUE,TRUE,FALSE
193150,paragobiodon echinocephalus,paragobiodon echinocephalus,TRUE,TRUE,TRUE,FALSE
193151,trimma benjamini,trimma benjamini,TRUE,TRUE,TRUE,FALSE
193152,eviota lachdeberei,eviota lachdeberei,TRUE,TRUE,TRUE,FALSE
193153,cryptocentrus leptocephalus,cryptocentrus leptocephalus,TRUE,TRUE,TRUE,FALSE
193154,bathygobius coalitus,bathygobius coalitus,TRUE,TRUE,TRUE,FALSE
193155,bathygobius laddi,bathygobius laddi,TRUE,TRUE,TRUE,FALSE
193156,priolepis kappa,priolepis kappa,TRUE,TRUE,TRUE,FALSE
193159,eviota prasites,eviota prasites,TRUE,TRUE,TRUE,FALSE
193160,fusigobius duospilus,fusigobius duospilus,TRUE,TRUE,TRUE,FALSE
193161,amblygobius nocturnus,amblygobius nocturnus,TRUE,TRUE,TRUE,FALSE
193162,priolepis semidoliata,priolepis semidoliata,TRUE,TRUE,TRUE,FALSE
193163,pleurosicya bilobata,pleurosicya bilobata,TRUE,TRUE,TRUE,FALSE
193167,fusigobius neophytus,fusigobius neophytus,TRUE,TRUE,TRUE,FALSE
193168,paragobiodon xanthosomus,paragobiodon xanthosoma,TRUE,TRUE,TRUE,FALSE
193169,cryptocentrus albidorsus,cryptocentrus albidorsus,TRUE,TRUE,TRUE,FALSE
193171,gobiodon rivulatus,gobiodon rivulatus,TRUE,TRUE,TRUE,FALSE
193174,trimma striatum,trimma striatum,TRUE,TRUE,TRUE,FALSE
193175,eviota saipanensis,eviota saipanensis,TRUE,TRUE,TRUE,FALSE
193179,bathygobius cocosensis,bathygobius cocosensis,TRUE,TRUE,TRUE,FALSE
193180,priolepis aureoviridis,priolepis aureoviridis,TRUE,TRUE,TRUE,FALSE
193182,stonogobiops xanthorhinica,stonogobiops xanthorhinicus,TRUE,TRUE,TRUE,FALSE
193187,eviota rubra,eviota rubra,TRUE,FALSE,TRUE,FALSE
193188,luposicya lupus,luposicya lupus,TRUE,TRUE,TRUE,FALSE
193189,pleurosicya mossambica,pleurosicya mossambica,TRUE,TRUE,TRUE,FALSE
193191,asterropteryx semipunctata,asterropteryx semipunctata,TRUE,TRUE,TRUE,FALSE
193192,valenciennea randalli,valenciennea randalli,TRUE,TRUE,TRUE,FALSE
193194,amblyeleotris fontanesii,amblyeleotris fontanesii,TRUE,TRUE,TRUE,FALSE
193195,lotilia graciliosa,lotilia graciliosa,TRUE,TRUE,TRUE,FALSE
193196,trimma annosum,trimma annosum,TRUE,TRUE,TRUE,FALSE
193199,gladiogobius ensifer,gladiogobius ensifer,TRUE,TRUE,TRUE,FALSE
193200,priolepis inhaca,priolepis inhaca,TRUE,TRUE,TRUE,FALSE
193201,amblyeleotris periophthalma,amblyeleotris periophthalma,TRUE,TRUE,TRUE,FALSE
193202,oplopomus oplopomus,oplopomus oplopomus,TRUE,TRUE,TRUE,FALSE
193203,valenciennea parva,valenciennea parva,TRUE,TRUE,TRUE,FALSE
193204,trimma taylori,trimma taylori,TRUE,TRUE,TRUE,FALSE
193205,palutrus reticularis,palutrus reticularis,FALSE,FALSE,TRUE,FALSE
193206,cryptocentrus strigilliceps,cryptocentrus strigilliceps,TRUE,TRUE,TRUE,FALSE
193209,vanderhorstia ornatissima,vanderhorstia ornatissima,TRUE,TRUE,TRUE,FALSE
193212,trimma preclarum,trimma preclarum,TRUE,TRUE,TRUE,FALSE
193213,istigobius ornatus,istigobius ornatus,TRUE,TRUE,TRUE,FALSE
193214,palutrus pruinosa,palutrus pruinosa,FALSE,FALSE,TRUE,FALSE
193215,eviota disrupta,eviota disrupta,FALSE,FALSE,TRUE,FALSE
193216,trimma cana,trimma cana,TRUE,TRUE,TRUE,FALSE
193217,paragobiodon modestus,paragobiodon modestus,TRUE,TRUE,TRUE,FALSE
193218,fusigobius inframaculatus,fusigobius inframaculatus,TRUE,TRUE,TRUE,FALSE
193219,amblygobius phalaena,amblygobius phalaena,FALSE,FALSE,TRUE,FALSE
193220,bathygobius meggitti,bathygobius meggitti,TRUE,TRUE,TRUE,FALSE
193221,cabillus tongarevae,cabillus tongarevae,TRUE,TRUE,TRUE,FALSE
193222,gobiodon axillaris,gobiodon axillaris,FALSE,FALSE,TRUE,FALSE
193223,feia nympha,feia nympha,TRUE,TRUE,TRUE,FALSE
193224,amblyeleotris steinitzi,amblyeleotris steinitzi,TRUE,TRUE,TRUE,FALSE
193226,discordipinna griessingeri,discordipinna griessingeri,TRUE,TRUE,TRUE,FALSE
193227,asterropteryx spinosa,asterropteryx spinosa,TRUE,TRUE,TRUE,FALSE
193228,eviota monostigma,eviota monostigma,TRUE,TRUE,TRUE,FALSE
193229,macrodontogobius wilburi,macrodontogobius wilburi,TRUE,TRUE,TRUE,FALSE
193230,fusigobius humeralis,fusigobius humeralis,TRUE,TRUE,TRUE,FALSE
193234,amblyeleotris yanoi,amblyeleotris yanoi,TRUE,TRUE,TRUE,FALSE
193235,eviota latifasciata,eviota latifasciata,TRUE,TRUE,TRUE,FALSE
193237,eviota melasma,eviota melasma,TRUE,TRUE,TRUE,FALSE
193238,amblyeleotris wheeleri,amblyeleotris wheeleri,TRUE,TRUE,TRUE,FALSE
193240,amblygobius decussatus,amblygobius decussatus,TRUE,TRUE,TRUE,FALSE
193241,trimma nomurai,trimma nomurai,TRUE,FALSE,TRUE,FALSE
193242,kelloggella quindecimfasciata,kelloggella quindecimfasciata,FALSE,FALSE,TRUE,FALSE
193244,ctenogobiops feroculus,ctenogobiops feroculus,TRUE,TRUE,TRUE,FALSE
193245,eviota nebulosa,eviota nebulosa,TRUE,TRUE,TRUE,FALSE
193246,eviota sparsa,eviota sparsa,TRUE,TRUE,TRUE,FALSE
193247,priolepis compita,priolepis compita,TRUE,TRUE,TRUE,FALSE
193248,cryptocentrus maudae,cryptocentrus maudae,TRUE,TRUE,TRUE,FALSE
193250,pleurosicya coerulea,pleurosicya coerulea,TRUE,TRUE,TRUE,FALSE
193251,bryaninops tigris,bryaninops tigris,TRUE,TRUE,TRUE,FALSE
193253,callogobius plumatus,callogobius plumatus,TRUE,TRUE,TRUE,FALSE
193255,eviota albolineata,eviota albolineata,TRUE,TRUE,TRUE,FALSE
193256,istigobius spence,istigobius spence,TRUE,TRUE,TRUE,FALSE
193257,bryaninops natans,bryaninops natans,TRUE,TRUE,TRUE,FALSE
193264,bairdiella chrysoura,bairdiella chrysoura,FALSE,FALSE,TRUE,FALSE
193266,cynoscion nebulosus,cynoscion nebulosus,TRUE,TRUE,TRUE,FALSE
193267,leiostomus xanthurus,leiostomus xanthurus,TRUE,TRUE,TRUE,FALSE
193268,micropogonias undulatus,micropogonias undulatus,TRUE,TRUE,TRUE,FALSE
193270,sciaenops ocellatus,sciaenops ocellatus,TRUE,TRUE,TRUE,FALSE
193271,stellifer lanceolatus,stellifer lanceolatus,TRUE,TRUE,TRUE,FALSE
193272,rypticus saponaceus,rypticus saponaceus,TRUE,TRUE,TRUE,FALSE
193273,achirus lineatus,achirus lineatus,TRUE,TRUE,TRUE,FALSE
193274,trinectes paulistanus,trinectes paulistanus,TRUE,TRUE,TRUE,FALSE
193318,yarica hyalosoma,yarica hyalosoma,TRUE,TRUE,TRUE,FALSE
193463,acentrogobius janthinopterus,acentrogobius janthinopterus,TRUE,TRUE,TRUE,FALSE
193467,asterropteryx senoui,asterropteryx senoui,TRUE,FALSE,TRUE,FALSE
193471,eviota shimadai,eviota shimadai,TRUE,TRUE,TRUE,FALSE
193472,eviota winterbottomi,eviota winterbottomi,TRUE,TRUE,TRUE,FALSE
193481,tryssogobius colini,tryssogobius colini,TRUE,TRUE,TRUE,FALSE
193598,takifugu vermicularis,takifugu vermicularis,TRUE,TRUE,TRUE,TRUE
193599,arothron caeruleopunctatus,arothron caeruleopunctatus,TRUE,TRUE,TRUE,TRUE
193600,chelonodon dapsilis,chelonodon dapsilis,FALSE,FALSE,TRUE,TRUE
193601,canthigaster flavoreticulata,canthigaster flavoreticulata,FALSE,FALSE,TRUE,TRUE
193602,takifugu bimaculatus,takifugu bimaculatus,TRUE,FALSE,TRUE,TRUE
193605,takifugu chinensis,takifugu chinensis,TRUE,FALSE,TRUE,TRUE
193606,diodon eydouxii,diodon eydouxii,TRUE,TRUE,TRUE,FALSE
193607,arothron manilensis,arothron manilensis,TRUE,TRUE,TRUE,TRUE
193609,melichthys niger,melichthys niger,FALSE,FALSE,TRUE,FALSE
193611,sphoeroides parvus,sphoeroides parvus,TRUE,TRUE,TRUE,TRUE
193612,takifugu rubripes,takifugu rubripes,TRUE,TRUE,TRUE,TRUE
193613,arothron carduus,arothron carduus,TRUE,FALSE,TRUE,TRUE
193614,torquigener vicinus,torquigener vicinus,TRUE,TRUE,TRUE,TRUE
193615,ranzania laevis,ranzania laevis,TRUE,TRUE,TRUE,FALSE
193620,sphoeroides andersonianus,sphoeroides andersonianus,FALSE,FALSE,TRUE,TRUE
193621,torquigener hypselogeneion,torquigener hypselogeneion,TRUE,TRUE,TRUE,TRUE
193622,lagocephalus spadiceus,lagocephalus spadiceus,TRUE,TRUE,TRUE,TRUE
193623,canthigaster papua,canthigaster papua,TRUE,TRUE,TRUE,TRUE
193624,takifugu reticularis,takifugu reticularis,TRUE,FALSE,TRUE,TRUE
193628,lagocephalus suezensis,lagocephalus suezensis,TRUE,FALSE,TRUE,TRUE
193630,sphoeroides spengleri,sphoeroides spengleri,TRUE,TRUE,TRUE,TRUE
193631,contusus brevicaudus,contusus brevicaudus,TRUE,TRUE,TRUE,TRUE
193632,sphoeroides greeleyi,sphoeroides greeleyi,TRUE,TRUE,TRUE,TRUE
193634,masturus lanceolatus,masturus lanceolatus,TRUE,TRUE,TRUE,FALSE
193636,torquigener pleurogramma,torquigener pleurogramma,TRUE,TRUE,TRUE,TRUE
193637,torquigener andersonae,torquigener andersonae,TRUE,TRUE,TRUE,TRUE
193638,pelagocephalus marki,pelagocephalus marki,FALSE,FALSE,TRUE,TRUE
193641,takifugu coronoidus,takifugu coronoidus,FALSE,FALSE,TRUE,TRUE
193642,canthigaster axiologus,canthigaster axiologus,TRUE,TRUE,TRUE,TRUE
193644,chilomycterus antennatus,chilomycterus antennatus,TRUE,TRUE,TRUE,FALSE
193646,acanthostracion polygonius,acanthostracion polygonius,TRUE,TRUE,TRUE,FALSE
193647,acanthostracion quadricornis,acanthostracion quadricornis,TRUE,TRUE,TRUE,FALSE
193650,colomesus psittacus,colomesus psittacus,TRUE,TRUE,TRUE,TRUE
193654,takifugu plagiocellatus,takifugu plagiocellatus,FALSE,FALSE,TRUE,TRUE
193655,canthigaster margaritata,canthigaster margaritata,TRUE,TRUE,TRUE,TRUE
193656,canthigaster bennetti,canthigaster bennetti,TRUE,TRUE,TRUE,TRUE
193659,takifugu exascurus,takifugu exascurus,TRUE,FALSE,TRUE,TRUE
193660,torquigener gloerfelti,torquigener gloerfelti,TRUE,FALSE,TRUE,TRUE
193661,tetractenos glaber,tetractenos glaber,TRUE,TRUE,TRUE,TRUE
193662,arothron meleagris,arothron meleagris,TRUE,TRUE,TRUE,TRUE
193663,canthigaster jactator,canthigaster jactator,TRUE,TRUE,TRUE,TRUE
193664,lagocephalus lunaris,lagocephalus lunaris,TRUE,TRUE,TRUE,TRUE
193666,takifugu flavidus,takifugu flavidus,TRUE,FALSE,TRUE,TRUE
193667,takifugu porphyreus,takifugu porphyreus,TRUE,TRUE,TRUE,TRUE
193668,diodon hystrix,diodon hystrix,TRUE,TRUE,TRUE,FALSE
193669,canthigaster compressa,canthigaster compressa,TRUE,TRUE,TRUE,TRUE
193670,torquigener paxtoni,torquigener paxtoni,TRUE,FALSE,TRUE,TRUE
193671,arothron mappa,arothron mappa,TRUE,TRUE,TRUE,TRUE
193672,torquigener parcuspinus,torquigener parcuspinus,TRUE,TRUE,TRUE,TRUE
193675,canthigaster amboinensis,canthigaster amboinensis,TRUE,TRUE,TRUE,TRUE
193676,omegophora armilla,omegophora armilla,TRUE,TRUE,TRUE,TRUE
193677,feroxodon multistriatus,feroxodon multistriatus,TRUE,TRUE,TRUE,TRUE
193678,torquigener pallimaculatus,torquigener pallimaculatus,TRUE,TRUE,TRUE,TRUE
193679,sphoeroides georgemilleri,sphoeroides georgemilleri,FALSE,FALSE,TRUE,TRUE
193680,takifugu variomaculatus,takifugu variomaculatus,FALSE,FALSE,TRUE,TRUE
193685,reicheltia halsteadi,reicheltia halsteadi,FALSE,FALSE,TRUE,TRUE
193686,marilyna pleurosticta,marilyna pleurosticta,TRUE,TRUE,TRUE,TRUE
193689,torquigener randalli,torquigener randalli,TRUE,FALSE,TRUE,TRUE
193691,canthigaster capistrata,canthigaster capistrata,TRUE,TRUE,TRUE,TRUE
193693,takifugu pardalis,takifugu pardalis,TRUE,TRUE,TRUE,TRUE
193695,canthigaster natalensis,canthigaster natalensis,TRUE,TRUE,TRUE,TRUE
193696,takifugu chrysops,takifugu chrysops,TRUE,FALSE,TRUE,TRUE
193697,canthigaster pygmaea,canthigaster pygmaea,TRUE,TRUE,TRUE,TRUE
193698,sphoeroides tyleri,sphoeroides tyleri,TRUE,TRUE,TRUE,TRUE
193699,arothron hispidus,arothron hispidus,TRUE,TRUE,TRUE,TRUE
193700,balistes punctatus,balistes punctatus,TRUE,TRUE,TRUE,FALSE
193701,torquigener marleyi,torquigener marleyi,FALSE,FALSE,TRUE,TRUE
193702,canthigaster investigatoris,canthigaster investigatoris,FALSE,FALSE,TRUE,TRUE
193703,torquigener flavimaculosus,torquigener flavimaculosus,TRUE,TRUE,TRUE,TRUE
193704,torquigener altipinnis,torquigener altipinnis,TRUE,TRUE,TRUE,TRUE
193705,canthigaster rivulata,canthigaster rivulata,TRUE,TRUE,TRUE,TRUE
193706,canthigaster marquesensis,canthigaster marquesensis,TRUE,FALSE,TRUE,TRUE
193709,canthigaster callisterna,canthigaster callisterna,TRUE,TRUE,TRUE,TRUE
193711,canthigaster smithae,canthigaster smithae,TRUE,TRUE,TRUE,TRUE
193712,arothron stellatus,arothron stellatus,TRUE,TRUE,TRUE,TRUE
193716,arothron reticularis,arothron reticularis,TRUE,TRUE,TRUE,TRUE
193717,lagocephalus inermis,lagocephalus inermis,TRUE,TRUE,TRUE,TRUE
193718,lagocephalus guentheri,lagocephalus guentheri,TRUE,TRUE,TRUE,TRUE
193721,tetraodon implutus,tetraodon implutus,FALSE,FALSE,TRUE,TRUE
193722,arothron diadematus,arothron diadematus,TRUE,TRUE,TRUE,TRUE
193723,canthigaster ocellicincta,canthigaster ocellicincta,TRUE,TRUE,TRUE,TRUE
193725,canthigaster jamestyleri,canthigaster jamestyleri,TRUE,TRUE,TRUE,TRUE
193730,polyspina piosae,polyspina piosae,FALSE,FALSE,TRUE,TRUE
193733,canthigaster epilampra,canthigaster epilampra,TRUE,TRUE,TRUE,TRUE
193734,chelonodon pleurospilus,chelonodon pleurospilus,FALSE,FALSE,TRUE,TRUE
193735,torquigener hicksi,torquigener hicksi,TRUE,TRUE,TRUE,TRUE
193736,balistes capriscus,balistes capriscus,TRUE,TRUE,TRUE,FALSE
193737,lagocephalus cheesemanii,lagocephalus cheesemanii,FALSE,FALSE,TRUE,TRUE
193741,torquigener perlevis,torquigener perlevis,TRUE,TRUE,TRUE,TRUE
193742,chelonodon laticeps,chelonodon laticeps,TRUE,TRUE,TRUE,TRUE
193743,sphoeroides nitidus,sphoeroides nitidus,FALSE,FALSE,TRUE,TRUE
193745,hollardia hollardi,hollardia hollardi,TRUE,TRUE,TRUE,FALSE
193746,arothron leopardus,arothron leopardus,FALSE,FALSE,TRUE,TRUE
193747,amblyrhynchotes honckenii,amblyrhynchotes honckenii,TRUE,TRUE,TRUE,TRUE
193749,canthigaster coronata,canthigaster coronata,TRUE,TRUE,TRUE,TRUE
193750,tetraodon fluviatilis,dichotomyctere fluviatilis,FALSE,FALSE,TRUE,TRUE
193751,canthigaster cyanetron,canthigaster cyanetron,FALSE,FALSE,TRUE,TRUE
193752,chilomycterus reticulatus,chilomycterus reticulatus,TRUE,TRUE,TRUE,FALSE
193753,canthigaster supramacula,canthigaster supramacula,FALSE,FALSE,TRUE,TRUE
193758,ephippion guttifer,ephippion guttifer,TRUE,TRUE,TRUE,TRUE
193759,sphoeroides dorsalis,sphoeroides dorsalis,TRUE,TRUE,TRUE,TRUE
193760,torquigener squamicauda,torquigener squamicauda,TRUE,TRUE,TRUE,TRUE
193762,sphoeroides nephelus,sphoeroides nephelus,TRUE,TRUE,TRUE,TRUE
193766,canthigaster janthinoptera,canthigaster janthinoptera,TRUE,TRUE,TRUE,TRUE
193767,acanthostracion guineensis,acanthostracion guineense,TRUE,TRUE,TRUE,FALSE
193768,acanthostracion notacanthus,acanthostracion notacanthus,TRUE,TRUE,TRUE,FALSE
193769,tylerius spinosissimus,tylerius spinosissimus,TRUE,TRUE,TRUE,TRUE
193771,sphoeroides marmoratus,sphoeroides marmoratus,TRUE,FALSE,TRUE,TRUE
193772,takifugu stictonotus,takifugu stictonotus,TRUE,TRUE,TRUE,TRUE
193775,canthigaster solandri,canthigaster solandri,TRUE,TRUE,TRUE,TRUE
193779,takifugu snyderi,takifugu snyderi,TRUE,TRUE,TRUE,TRUE
193780,canthigaster punctata,canthigaster punctata,FALSE,FALSE,TRUE,TRUE
193781,takifugu basilevskianus,takifugu basilevskianus,FALSE,FALSE,TRUE,TRUE
193782,torquigener whitleyi,torquigener whitleyi,TRUE,TRUE,TRUE,TRUE
193784,tetractenos hamiltoni,tetractenos hamiltoni,TRUE,TRUE,TRUE,TRUE
193785,marilyna darwinii,marilyna darwinii,TRUE,TRUE,TRUE,TRUE
193786,arothron inconditus,arothron inconditus,TRUE,TRUE,TRUE,TRUE
193787,javichthys kailolae,javichthys kailolae,FALSE,FALSE,TRUE,TRUE
193788,torquigener florealis,torquigener florealis,FALSE,FALSE,TRUE,TRUE
193789,takifugu alboplumbeus,takifugu alboplumbeus,TRUE,TRUE,TRUE,TRUE
193792,contusus richei,contusus richei,TRUE,TRUE,TRUE,TRUE
193793,canthigaster rostrata,canthigaster rostrata,TRUE,TRUE,TRUE,TRUE
193796,canthigaster valentini,canthigaster valentini,TRUE,TRUE,TRUE,TRUE
193799,canthigaster cyanospilota,canthigaster cyanospilota,TRUE,TRUE,TRUE,TRUE
193802,canthigaster sanctaehelenae,canthigaster sanctaehelenae,FALSE,FALSE,TRUE,TRUE
193803,omegophora cyanopunctata,omegophora cyanopunctata,TRUE,TRUE,TRUE,TRUE
193804,arothron nigropunctatus,arothron nigropunctatus,TRUE,TRUE,TRUE,TRUE
193805,arothron immaculatus,arothron immaculatus,TRUE,TRUE,TRUE,TRUE
193809,takifugu pseudommus,takifugu pseudommus,TRUE,FALSE,TRUE,TRUE
193810,takifugu oblongus,takifugu oblongus,TRUE,TRUE,TRUE,TRUE
193813,sphoeroides testudineus,sphoeroides testudineus,TRUE,TRUE,TRUE,TRUE
193815,chilomycterus antillarum,chilomycterus antillarum,TRUE,TRUE,TRUE,FALSE
193816,lactophrys trigonus,lactophrys trigonus,TRUE,TRUE,TRUE,FALSE
193817,diodon holocanthus,diodon holocanthus,TRUE,TRUE,TRUE,FALSE
193820,canthigaster tyleri,canthigaster tyleri,TRUE,TRUE,TRUE,TRUE
193822,arothron firmamentum,arothron firmamentum,TRUE,TRUE,TRUE,TRUE
193825,chilomycterus spinosus,chilomycterus spinosus,FALSE,FALSE,TRUE,FALSE
193826,chilomycterus spinosus,chilomycterus spinosus,FALSE,FALSE,TRUE,FALSE
194085,emblemariopsis arawak,emblemariopsis arawak,FALSE,FALSE,TRUE,TRUE
194087,emblemariopsis carib,emblemariopsis carib,TRUE,FALSE,TRUE,TRUE
194289,aphareus furca,aphareus furca,TRUE,TRUE,TRUE,FALSE
194298,albula argentea,albula argentea,TRUE,TRUE,TRUE,TRUE
194299,albula glossodonta,albula glossodonta,FALSE,FALSE,TRUE,TRUE
194300,tursiops truncatus,tursiops truncatus,TRUE,TRUE,TRUE,TRUE
194301,albula oligolepis,albula oligolepis,TRUE,TRUE,TRUE,TRUE
194302,albula virgata,albula virgata,FALSE,FALSE,TRUE,TRUE
194303,albula vulpes,albula vulpes,TRUE,TRUE,TRUE,TRUE
194305,pterothrissus belloci,nemoossis belloci,TRUE,TRUE,TRUE,TRUE
194306,pterothrissus gissu,pterothrissus gissu,TRUE,TRUE,TRUE,TRUE
194307,elops hawaiensis,elops hawaiensis,TRUE,TRUE,TRUE,TRUE
194308,elops senegalensis,elops senegalensis,TRUE,TRUE,TRUE,TRUE
194309,elops smithi,elops smithi,FALSE,FALSE,TRUE,TRUE
194331,pristipomoides filamentosus,pristipomoides filamentosus,TRUE,TRUE,TRUE,FALSE
194332,lutjanus agennes,lutjanus agennes,TRUE,TRUE,TRUE,FALSE
194333,paracaesio waltervadi,paracaesio waltervadi,FALSE,FALSE,TRUE,FALSE
194334,lutjanus russellii,lutjanus russellii,TRUE,TRUE,TRUE,FALSE
194335,lutjanus lutjanus,lutjanus lutjanus,TRUE,TRUE,TRUE,FALSE
194336,lipocheilus carnolabrum,lipocheilus carnolabrum,TRUE,TRUE,TRUE,FALSE
194337,lutjanus kasmira,lutjanus kasmira,TRUE,TRUE,TRUE,FALSE
194338,macolor niger,macolor niger,TRUE,TRUE,TRUE,FALSE
194339,paracaesio sordida,paracaesio sordida,TRUE,TRUE,TRUE,FALSE
194340,lutjanus dodecacanthoides,lutjanus dodecacanthoides,TRUE,FALSE,TRUE,FALSE
194341,ocyurus chrysurus,ocyurus chrysurus,TRUE,TRUE,TRUE,FALSE
194342,lutjanus boutton,lutjanus boutton,TRUE,TRUE,TRUE,FALSE
194343,lutjanus sebae,lutjanus sebae,TRUE,TRUE,TRUE,FALSE
194344,lutjanus synagris,lutjanus synagris,TRUE,TRUE,TRUE,FALSE
194345,lutjanus goreensis,lutjanus goreensis,TRUE,TRUE,TRUE,FALSE
194346,lutjanus malabaricus,lutjanus malabaricus,TRUE,TRUE,TRUE,FALSE
194347,symphorus nematophorus,symphorus nematophorus,TRUE,TRUE,TRUE,FALSE
