cell_id,chi,n_strs,iucn_sid,rank
3460415,0.013191358312211928,2,41818,low
3516557,3.5045611439436553e-4,2,41818,low
3664010,0.001283343327473175,2,41818,low
3671050,2.973859228366578e-4,2,41818,low
3516557,3.5045611439436553e-4,2,41820,low
1096847,0.030445462357034526,2,41823,high
1729761,0.11577719599296094,2,41823,high
2644637,0.0737476273896265,2,41823,high
2813296,0.123438423794611,4,41823,high
1729761,0.13266691732916863,2,41825,high
2421179,0.2228249906809961,4,41825,high
3380525,0.005383187828625704,2,41830,low
3415625,0.006210191755002548,2,41830,low
3119672,0.024817328172960722,2,41831,high
3375979,0.032859915699165645,2,41831,high
3460415,0.013205184282563266,2,41831,low
3516557,3.5082343030925323e-4,2,41831,low
3664010,0.0012846884100928934,2,41831,low
3671050,2.9769761545046835e-4,2,41831,low
2421179,0.211193130957476,4,41835,high
3119672,0.025746292168912666,2,41835,high
3375979,0.033562242519099325,2,41835,high
3425334,0.01748243566891671,2,41835,low
3516557,3.50639676155519e-4,2,41835,low
3664010,0.0012840155165196202,2,41835,low
3671050,2.975416875144477e-4,2,41835,low
3119672,0.024817328172960722,2,41836,high
3425334,0.01749159741069898,2,41836,low
3460415,0.013205184282563266,2,41836,low
3516557,3.5082343030925323e-4,2,41836,low
3664010,0.0012846884100928934,2,41836,low
3671050,2.9769761545046835e-4,2,41836,low
1729761,0.15805340523952524,3,41848,high
2421179,0.25912634467107915,5,41848,high
3119672,0.07174730493566413,3,41848,high
3375979,0.07780789528422298,3,41848,high
3425334,0.027865267305398463,3,41848,low
3460415,0.021632204839192194,3,41848,low
3516557,0.01036923238559741,3,41848,low
3664010,0.002426844917124976,3,41848,low
3671050,4.506675924487379e-4,3,41848,low
2421179,0.21043506310873875,4,41850,high
2644637,0.07967492288715777,2,41850,high
2813296,0.13371574420598303,4,41850,high
3119672,0.024817328172960722,2,41850,high
3375979,0.032859915699165645,2,41850,high
3425334,0.01749159741069898,2,41850,low
3460415,0.013205184282563266,2,41850,low
3516557,3.5082343030925323e-4,2,41850,low
3664010,0.0012846884100928934,2,41850,low
3671050,2.9769761545046835e-4,2,41850,low
2421179,0.21043506310873875,4,41851,high
3119672,0.024817328172960722,2,41851,high
3375979,0.032859915699165645,2,41851,high
3664010,0.0012846884100928934,2,41851,low
3671050,2.9769761545046835e-4,2,41851,low
3516557,3.5082343030925323e-4,2,41852,low
3664010,0.0012846884100928934,2,41852,low
3671050,2.9769761545046835e-4,2,41852,low
2421179,0.24593723272676538,5,41853,high
3119672,0.06833108761183437,3,41853,high
3375979,0.07405182823225522,3,41853,high
3425334,0.026472505082868664,3,41853,low
3516557,0.009887463143445942,3,41853,low
3664010,0.002306961294710594,3,41853,low
2421179,0.2077605497647303,4,41859,high
2813296,0.13186996862627728,4,41859,high
900247,0.06045038428361028,2,41871,high
1729761,0.12567900867873133,2,41872,high
2421179,0.21109673320100295,4,41872,high
3119672,0.025733343723095936,2,41872,high
3375979,0.03354507726187079,2,41872,high
3425334,0.017473283519576898,2,41872,low
3460415,0.013191358312211928,2,41872,low
3516557,3.5045611439436553e-4,2,41872,low
3664010,0.001283343327473175,2,41872,low
3671050,2.973859228366578e-4,2,41872,low
3425334,0.018448743189860593,2,41873,low
3664010,0.001354986968902973,2,41873,low
3671050,3.139877237467298e-4,2,41873,low
1729761,0.1351216889149712,2,41874,high
2421179,0.22696614996943515,4,41874,high
3119672,0.027593080348186187,2,41874,high
3516557,3.7689520871304866e-4,2,41874,low
3664010,0.001380161256693649,2,41874,low
3671050,3.1982129816607573e-4,2,41874,low
3033504,0.0020913384450279454,2,41876,low
3375979,0.034228395941524076,2,41876,high
2421179,0.2077605497647303,4,41877,high
2421179,0.22282,4,42566169,high
3119672,0.027110000000000002,2,42566169,high
3375979,0.03538,2,42566169,high
3380525,0.00593,2,42566169,low
3415625,0.0068200000000000005,2,42566169,low
3425334,0.01845,2,42566169,low
3460415,0.01393,2,42566169,low
3516557,3.7e-4,2,42566169,low
3664010,0.00135,2,42566169,low
3671050,3.1e-4,2,42566169,low
900247,0.06492259992046429,2,42700,high
1068766,0.054424671688684395,2,42700,high
1096847,0.036014689593420954,2,42700,high
4703132,0.012244154124593693,2,42700,low
900247,0.1280766813359117,4,4292,high
1068766,0.2356576090044956,4,4292,high
1096847,0.23234621126138866,4,4292,high
1273512,0.14104358137608308,4,4292,high
1729761,0.2962120871209478,4,4292,high
2644637,0.1668715765452759,4,4292,high
2875691,0.014951548228405762,4,4292,low
3033504,0.022834603292823594,4,4292,low
3380525,0.015146045863779227,4,4292,low
3415625,0.013009624566344169,4,4292,low
4703132,0.016422041268005488,4,4292,low
2644637,0.11632,3,43398244,high
2813296,0.14464,5,43398244,high
2644637,0.11632,3,43508842,high
2813296,0.14464,5,43508842,high
2421179,0.23045000000000002,5,43508905,high
3119672,0.06199,3,43508905,high
3375979,0.06772,3,43508905,high
3425334,0.0247,3,43508905,low
3460415,0.01916,3,43508905,low
3516557,0.008910000000000001,3,43508905,low
3664010,0.00214,3,43508905,low
3671050,3.9999999999999996e-4,3,43508905,low
2644637,0.20119116540674004,3,4364,high
2813296,0.1748153588143134,5,4364,high
2875691,0.005455465008493256,2,44209,low
1729761,0.13766904445767436,2,44213,high
1729761,0.13766904445767436,2,44217,high
2875691,0.004457974738290869,2,44514,low
2813296,0.3026240035545223,6,44565,high
2644637,0.08765851238477478,2,44566,high
2875691,0.0050141359408982875,2,44571,low
2875691,0.005455465008493256,2,44573,low
2875691,0.005455465008493256,2,44574,low
2875691,0.005181807162081071,2,44580,low
2875691,0.01931909551060332,3,44584,low
3033504,0.005345658603856613,3,44584,low
2875691,0.0045722640083004,2,44591,low
2644637,0.09484818836703843,2,44619,high
2875691,0.004448550483441052,2,44647,low
2644637,0.09484818836703843,2,44649,high
2813296,0.1588598307603709,4,44649,high
2644637,0.09484818836703843,2,44650,high
3119672,0.22476446068120062,3,44673,high
3375979,0.20231955498932647,3,44673,high
3425334,0.03604545805666994,3,44673,low
3460415,0.02859158349756349,3,44673,low
3516557,0.02344606564615105,3,44673,low
3664010,0.003528149624062166,3,44673,low
3671050,5.588474370918896e-4,3,44673,low
2421179,0.33831332076255555,5,44674,high
3119672,0.22476446068120062,3,44674,high
3375979,0.20231955498932647,3,44674,high
3425334,0.03604545805666994,3,44674,low
3460415,0.02859158349756349,3,44674,low
3516557,0.02344606564615105,3,44674,low
3664010,0.003528149624062166,3,44674,low
3671050,5.588474370918896e-4,3,44674,low
3375979,0.19929802657798762,3,44684,high
3460415,0.028414864243619116,3,44684,low
3516557,0.0243473921137847,3,44684,low
1068766,0.35384,5,45061132,high
1096847,0.35373,5,45061132,high
2644637,0.26286,5,45061132,high
2813296,0.43716,9,45061132,high
2644637,0.26286,5,45959182,high
3119672,0.22499,3,46075152,high
3375979,0.20384,3,46075152,high
3425334,0.03763,3,46075152,low
3460415,0.029849999999999998,3,46075152,low
3516557,0.024440000000000003,3,46075152,low
3664010,0.00368,3,46075152,low
3671050,5.8e-4,3,46075152,low
3119672,0.23269,3,46075224,high
3375979,0.21085,3,46075224,high
2421179,0.37894,6,46075248,high
3119672,0.22499,3,46075248,high
3375979,0.20384,3,46075248,high
3375979,0.15516,4,46079476,high
2421179,0.27991,6,46079801,high
3119672,0.18473,4,46079801,high
3375979,0.15516,4,46079801,high
2421179,0.27991,6,46080080,high
3119672,0.18473,4,46080080,high
3375979,0.15516,4,46080080,high
2421179,0.27991,6,46080159,high
3119672,0.18473,4,46080159,high
3375979,0.15516,4,46080159,high
2421179,0.18866,5,46102529,high
3119672,0.28299,3,46102529,high
3375979,0.176,3,46102529,high
3425334,0.02046,3,46102529,low
3460415,0.01674,3,46102529,low
3516557,0.02172,3,46102529,low
3664010,0.00233,3,46102529,low
3671050,3e-4,3,46102529,low
3119672,0.28299,3,46102569,high
3375979,0.176,3,46102569,high
3375979,0.176,3,46102624,high
3516557,0.02172,3,46102624,low
3119672,0.28299,3,46102674,high
3375979,0.176,3,46102713,high
3375979,0.176,3,46102735,high
3516557,0.02172,3,46102735,low
3671050,3e-4,3,46102735,low
1068766,0.4651413468459891,5,4615,high
1096847,0.46972073681729787,5,4615,high
2644637,0.26633214424797447,5,4615,high
2813296,0.47175265761786117,7,4615,high
2875691,0.022164213889780297,5,4615,low
3033504,0.044932637770648806,5,4615,low
3119672,0.2394908754931279,5,4615,high
3375979,0.24939595067359188,5,4615,high
3380525,0.022380797920627967,5,4615,low
3415625,0.02721374104216912,5,4615,low
3425334,0.02794167018079247,5,4615,low
3460415,0.03576519686912844,5,4615,low
3516557,0.011564113790338658,5,4615,low
3664010,0.006998487748012612,5,4615,low
3671050,0.029542320006253106,5,4615,low
2875691,0.02148,5,46967807,low
3033504,0.04102,5,46967807,low
1729761,0.51069,5,46967817,high
2421179,0.40449999999999997,5,46967817,high
3119672,0.22353,5,46967817,high
3375979,0.23025,5,46967817,high
3425334,0.02747,5,46967817,low
3460415,0.0341,5,46967817,low
3516557,0.01064,5,46967817,low
3664010,0.006540000000000001,5,46967817,low
3671050,0.026949999999999998,5,46967817,low
900247,0.24931,5,46967827,high
1068766,0.42794,5,46967827,high
1096847,0.43030999999999997,5,46967827,high
2644637,0.25423,5,46967827,high
2813296,0.38044,6,46967827,high
2644637,0.25423,5,46967838,high
2813296,0.38044,6,46967838,high
2421179,0.32035,7,47385652,high
3119672,0.21477,5,47385652,high
3375979,0.19111,5,47385652,high
3425334,0.032420000000000004,5,47385652,low
3460415,0.0262,5,47385652,low
3516557,0.02191,5,47385652,low
3664010,0.00334,5,47385652,low
3671050,0.00142,5,47385652,low
3375979,0.15516,4,48342093,high
3375979,0.14645999999999998,3,48342101,high
3375979,0.15131999999999998,3,48342105,high
2421179,0.33164,5,48342111,high
3119672,0.22089999999999999,3,48342111,high
3375979,0.19893,3,48342111,high
3375979,0.15516,4,48342115,high
1729761,0.16541999999999998,3,48342119,high
3375979,0.15573,3,48342122,high
3375979,0.15516,4,48342137,high
3119672,0.18473,4,48342154,high
3375979,0.15516,4,48342154,high
2421179,0.28117,6,48342171,high
3119672,0.17258,3,48342171,high
3375979,0.15460000000000002,3,48342171,high
3425334,0.02694,3,48342171,low
3460415,0.021290000000000003,3,48342171,low
3516557,0.016300000000000002,3,48342171,low
3664010,0.00259,3,48342171,low
3671050,4.2e-4,3,48342171,low
3375979,0.14645999999999998,3,48342179,high
2421179,0.27991,6,48342187,high
3119672,0.18473,4,48342187,high
3375979,0.15516,4,48342187,high
3425334,0.025710000000000004,4,48342187,low
3460415,0.0204,4,48342187,low
3516557,0.01689,4,48342187,low
3664010,0.0025199999999999997,4,48342187,low
3671050,4e-4,4,48342187,low
3375979,0.14645999999999998,3,48342197,high
3119672,0.18473,4,48342209,high
3375979,0.15516,4,48342209,high
3375979,0.15131999999999998,3,48342210,high
3119672,0.20195,4,48342213,high
3375979,0.14938,4,48342213,high
3119672,0.18473,4,48342219,high
3375979,0.15516,4,48342219,high
2421179,0.27991,6,48342225,high
3119672,0.18473,4,48342225,high
3375979,0.15516,4,48342225,high
3119672,0.18473,4,48342232,high
3375979,0.15516,4,48342232,high
3375979,0.15516,4,48342246,high
3375979,0.15131999999999998,3,48342248,high
3516557,0.01804,3,48342250,low
3516557,0.01689,4,48342254,low
3671050,4e-4,4,48342254,low
3119672,0.18928,3,48342256,high
3375979,0.1699,3,48342256,high
3119672,0.20195,4,48342265,high
3375979,0.14938,4,48342265,high
3375979,0.15131999999999998,3,48342274,high
3375979,0.14645999999999998,3,48342278,high
3375979,0.15516,4,48342295,high
3516557,0.01866,3,48342305,low
3664010,0.00289,3,48342305,low
3671050,4.6e-4,3,48342305,low
3119672,0.18473,4,48342309,high
3375979,0.15516,4,48342309,high
2421179,0.28117,6,48342312,high
3119672,0.17258,3,48342312,high
3375979,0.15460000000000002,3,48342312,high
3425334,0.02694,3,48342312,low
3375979,0.14645999999999998,3,48342317,high
3375979,0.15516,4,48342321,high
3119672,0.23559,3,48342329,high
3375979,0.14645999999999998,3,48342329,high
3375979,0.14645999999999998,3,48342333,high
2421179,0.27991,6,48342346,high
3375979,0.15516,4,48342346,high
3375979,0.14645999999999998,3,48342349,high
2421179,0.27991,6,48342362,high
3119672,0.18473,4,48342362,high
3375979,0.15516,4,48342362,high
2421179,0.27991,6,48342366,high
3119672,0.18473,4,48342366,high
3375979,0.15516,4,48342366,high
3375979,0.14645999999999998,3,48342385,high
2421179,0.27991,6,48342388,high
3119672,0.20195,4,48342389,high
3375979,0.14938,4,48342389,high
3119672,0.18473,4,48342407,high
3375979,0.15516,4,48342407,high
3375979,0.15131999999999998,3,48342425,high
3375979,0.15516,4,48342427,high
3375979,0.15516,4,48342431,high
3119672,0.18473,4,48342433,high
3375979,0.15516,4,48342433,high
3119672,0.18473,4,48342440,high
3375979,0.15516,4,48342440,high
3516557,0.01689,4,48342442,low
3671050,4e-4,4,48342442,low
3425334,0.025710000000000004,4,48342444,low
3460415,0.0204,4,48342444,low
3516557,0.01689,4,48342444,low
3664010,0.0025199999999999997,4,48342444,low
3671050,4e-4,4,48342444,low
3119672,0.23559,3,48342451,high
3375979,0.14645999999999998,3,48342451,high
3516557,0.01804,3,48342451,low
2421179,0.27991,6,48342477,high
3119672,0.18473,4,48342477,high
3375979,0.15516,4,48342477,high
2421179,0.27991,6,48342482,high
3119672,0.18473,4,48342482,high
3375979,0.15516,4,48342482,high
2421179,0.27991,6,48342488,high
3375979,0.15516,4,48342505,high
3375979,0.15131999999999998,3,48342513,high
2421179,0.27991,6,48342525,high
3375979,0.15516,4,48342525,high
3516557,0.016300000000000002,3,48342529,low
3671050,4.2e-4,3,48342529,low
3375979,0.15516,4,48342530,high
2421179,0.38833,6,56852190,high
3119672,0.23269,3,56852190,high
3375979,0.21085,3,56852190,high
2421179,0.38833,6,56852265,high
3119672,0.23269,3,56852265,high
3375979,0.21085,3,56852265,high
2421179,0.37894,6,57506640,high
3119672,0.22499,3,57506640,high
3375979,0.20384,3,57506640,high
3425334,0.03763,3,57506640,low
3460415,0.029849999999999998,3,57506640,low
3516557,0.024440000000000003,3,57506640,low
3664010,0.00368,3,57506640,low
3671050,5.8e-4,3,57506640,low
1729761,0.2003,5,59034974,high
2421179,0.32035,7,59034974,high
2644637,0.09113865793589193,2,60115,high
2813296,0.15262529661575408,4,60115,high
2421179,0.24040726284250155,4,60117,high
2421179,0.23121246627359687,4,60120,high
2421179,0.23121246627359687,4,60121,high
3119672,0.02809314290198902,2,60121,high
3375979,0.03667815299386844,2,60121,high
3516557,3.8403009965357786e-4,2,60121,low
3664010,0.0014062886783726817,2,60121,low
3671050,3.258757399051076e-4,2,60121,low
2644637,0.08766,2,60127,high
2813296,0.14678,4,60127,high
2421179,0.31605,6,60129,high
3375979,0.08115,3,60129,high
2875691,0.0052699999999999995,3,60130,low
2875691,0.00539,2,60137,low
2421179,0.23938,4,60148,high
3671050,2.8e-4,2,60150,low
2875691,0.00566,2,60157,low
2421179,0.25022,4,60160,high
3375979,0.03963,2,60160,high
3119672,0.06829,3,60175,high
3375979,0.07400999999999999,3,60175,high
2813296,0.15392999999999998,5,60180,high
3375979,0.07405,3,60182,high
2875691,0.0060799999999999995,3,60198,low
3033504,0.02496,3,60198,low
1273512,0.13416,3,60199,high
1729761,0.32865,3,60199,high
2421179,0.38516999999999996,6,60199,high
2644637,0.15845,3,60199,high
2813296,0.31842,6,60199,high
2875691,0.0060799999999999995,3,60199,low
3033504,0.02496,3,60199,low
3119672,0.11366000000000001,3,60199,high
3375979,0.14681,3,60199,high
3380525,0.015710000000000002,3,60199,low
3415625,0.015390000000000001,3,60199,low
3425334,0.02281,3,60199,low
3460415,0.02494,3,60199,low
3516557,0.00493,3,60199,low
3664010,0.00426,3,60199,low
3671050,0.01585,3,60199,low
1273512,0.13416,3,60200,high
1729761,0.32865,3,60200,high
2421179,0.38516999999999996,6,60200,high
2644637,0.15845,3,60200,high
2813296,0.31842,6,60200,high
2875691,0.0060799999999999995,3,60200,low
3033504,0.02496,3,60200,low
3119672,0.11366000000000001,3,60200,high
3375979,0.14681,3,60200,high
3380525,0.015710000000000002,3,60200,low
3415625,0.015390000000000001,3,60200,low
3425334,0.02281,3,60200,low
3460415,0.02494,3,60200,low
3516557,0.00493,3,60200,low
3664010,0.00426,3,60200,low
3671050,0.01585,3,60200,low
2875691,0.00457,2,60201,low
1729761,0.12544,2,60210,high
2421179,0.21058000000000002,4,60210,high
2644637,0.07977000000000001,2,60210,high
2813296,0.13376,4,60210,high
2875691,0.0048000000000000004,2,60210,low
3033504,0.00202,2,60210,low
3119672,0.0251,2,60210,high
3375979,0.03306,2,60210,high
3380525,0.00538,2,60210,low
3415625,0.00621,2,60210,low
3425334,0.01748,2,60210,low
3460415,0.0132,2,60210,low
3516557,3.5e-4,2,60210,low
3664010,0.00128,2,60210,low
3671050,3e-4,2,60210,low
4703132,0.01074,2,60210,low
900247,0.06373999999999999,2,60213,high
2644637,0.07869,2,60215,high
4703132,0.01108,2,60215,low
2644637,0.07967,2,60219,high
2813296,0.13371999999999998,4,60219,high
2421179,0.21109999999999998,4,60222,high
3119672,0.02574,2,60222,high
2644637,0.08008,2,60223,high
2813296,0.13406,4,60223,high
2875691,0.00501,2,60223,low
1273512,0.11793,3,60225,high
1729761,0.28504,3,60225,high
2421179,0.34051,6,60225,high
2644637,0.13956,3,60225,high
2813296,0.27669,6,60225,high
2875691,0.0052699999999999995,3,60225,low
3033504,0.0206,3,60225,low
3119672,0.09545000000000001,3,60225,high
3375979,0.1239,3,60225,high
3380525,0.01315,3,60225,low
3415625,0.01298,3,60225,low
3425334,0.02091,3,60225,low
3460415,0.022129999999999997,3,60225,low
3516557,0.00409,3,60225,low
3664010,0.00366,3,60225,low
3671050,0.013049999999999999,3,60225,low
2644637,0.09485,2,60234,high
