spec_code,species,db,length_max,in_spp_table,table
2591,acipenser fulvescens,fb,114,TRUE,maturity
2591,acipenser fulvescens,fb,96.5,TRUE,maturity
2592,acipenser medirostris,fb,100,TRUE,maturity
2505,acipenser nudiventris,fb,130,TRUE,maturity
2593,acipenser oxyrinchus,fb,165,TRUE,maturity
2593,acipenser oxyrinchus,fb,190,TRUE,maturity
4604,acipenser ruthenus,fb,43,TRUE,maturity
4604,acipenser ruthenus,fb,35,TRUE,maturity
6085,acipenser schrenckii,fb,103,TRUE,maturity
6085,acipenser schrenckii,fb,105,TRUE,maturity
2066,acipenser sturio,fb,150,TRUE,maturity
2594,acipenser transmontanus,fb,112,TRUE,maturity
2594,acipenser transmontanus,fb,160,TRUE,maturity
57445,acroteriobatus variegatus,fb,58.599998474121094,TRUE,maturity
57445,acroteriobatus variegatus,fb,43.5,TRUE,maturity
1250,aetobatus narinari,fb,99.8000030517578,TRUE,maturity
5011,aetomylaeus bovinus,fb,90,TRUE,maturity
5011,aetomylaeus bovinus,fb,82,TRUE,maturity
228,albula vulpes,fb,41.79999923706055,TRUE,maturity
228,albula vulpes,fb,48.79999923706055,TRUE,maturity
4730,alburnus alburnus,fb,9.899999618530272,TRUE,maturity
1889,alepes djedaba,fb,18.899999618530273,TRUE,maturity
1889,alepes djedaba,fb,13.699999809265137,TRUE,maturity
1903,alepes kleinii,fb,12.899999618530272,TRUE,maturity
230,alepocephalus bairdii,fb,55,TRUE,maturity
5071,alepocephalus rostratus,fb,23.600000381469727,TRUE,maturity
5071,alepocephalus rostratus,fb,27.700000762939453,TRUE,maturity
2405,alestes baremoze,fb,18,TRUE,maturity
2405,alestes baremoze,fb,26.5,TRUE,maturity
2405,alestes baremoze,fb,20.5,TRUE,maturity
2405,alestes baremoze,fb,21,TRUE,maturity
2405,alestes baremoze,fb,18.5,TRUE,maturity
2405,alestes baremoze,fb,21.5,TRUE,maturity
2405,alestes baremoze,fb,23.5,TRUE,maturity
2405,alestes baremoze,fb,19,TRUE,maturity
2405,alestes baremoze,fb,17.5,TRUE,maturity
5229,alestes dentex,fb,20,TRUE,maturity
12962,allocyttus niger,fb,34,TRUE,maturity
9144,allocyttus verrucosus,fb,28,TRUE,maturity
9144,allocyttus verrucosus,fb,24,TRUE,maturity
2535,alopias vulpinus,fb,303,TRUE,maturity
101,alosa alosa,fb,42.099998474121094,TRUE,maturity
101,alosa alosa,fb,48.099998474121094,TRUE,maturity
5355,alosa fallax,fb,28.5,TRUE,maturity
5355,alosa fallax,fb,16.5,TRUE,maturity
5355,alosa fallax,fb,34.099998474121094,TRUE,maturity
5355,alosa fallax,fb,36.400001525878906,TRUE,maturity
1582,alosa mediocris,fb,28.700000762939453,TRUE,maturity
1582,alosa mediocris,fb,32,TRUE,maturity
1583,alosa pseudoharengus,fb,15.800000190734863,TRUE,maturity
1583,alosa pseudoharengus,fb,13.100000381469728,TRUE,maturity
8726,alphestes afer,fb,18,TRUE,maturity
8726,alphestes afer,fb,12,TRUE,maturity
61467,ambassis ambassis,fb,5,TRUE,maturity
5153,ambassis interrupta,fb,7,TRUE,maturity
8016,ambassis natalensis,fb,3.5,TRUE,maturity
1501,amblygaster sirm,fb,15,TRUE,maturity
1501,amblygaster sirm,fb,15.5,TRUE,maturity
2565,amblyraja radiata,fb,40,TRUE,maturity
2565,amblyraja radiata,fb,46,TRUE,maturity
2565,amblyraja radiata,fb,86.5,TRUE,maturity
2565,amblyraja radiata,fb,87.5,TRUE,maturity
37,ammodytes marinus,fb,16.299999237060547,TRUE,maturity
37,ammodytes marinus,fb,14.300000190734863,TRUE,maturity
37,ammodytes marinus,fb,13.600000381469728,TRUE,maturity
2448,amphilius atesuensis,fb,4,TRUE,maturity
