map_f,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
am_spp_mol_achirus_mazatlanus.csv,382400,345800,333200,323400,314900,305600,290200,267000,237400,204700,158300
am_spp_mol_achirus_scutum.csv,232900,221900,207200,193200,185100,175400,170400,166600,158000,147100,128800
am_spp_mol_achoerodus_gouldii.csv,301800,290100,283400,269500,258000,249400,240100,222900,198800,179100,158700
am_spp_mol_achoerodus_viridis.csv,67400,61900,48100,41800,40200,38000,28200,25100,24300,23400,22300
am_spp_mol_acipenser_brevirostrum.csv,288400,282100,255500,239300,228500,222400,207600,192200,188400,176800,157600
am_spp_mol_acipenser_medirostris.csv,287900,277400,254700,248800,246900,243100,235000,228300,219700,191000,171200
am_spp_mol_acipenser_naccarii.csv,86000,81000,75700,72200,70900,67700,67000,61900,56500,55200,44400
am_spp_mol_acipenser_oxyrinchus.csv,1139600,851800,769500,695600,644100,579400,512200,455300,389400,296300,239900
am_spp_mol_acipenser_stellatus.csv,274800,214800,190200,179500,157800,137300,123800,117000,93900,70700,57400
am_spp_mol_acipenser_sturio.csv,1643500,1415700,1323700,1225200,1184100,1128000,1060900,1007600,928800,827900,650300
am_spp_mol_acipenser_transmontanus.csv,167500,156300,151600,151200,149900,145400,142200,132500,122400,115400,105300
am_spp_mol_acirsa_borealis.csv,794600,759500,731200,698400,574100,455900,385500,342400,284000,235300,180700
am_spp_mol_aclis_hendersoni.csv,254500,224600,206200,183800,156800,127600,101300,80500,59700,42300,32900
am_spp_mol_aclyvolva_coarctata.csv,4090400,3818600,3573300,3289400,2970100,2667200,2434000,2223700,2005200,1845200,1566100
am_spp_mol_acreichthys_hajam.csv,5233300,5041700,4849300,4637300,4407400,4184200,3928300,3659300,3324800,2811600,1928300
am_spp_mol_acreichthys_radiatus.csv,3417900,3340400,3256200,3131200,3036300,2928600,2842500,2705800,2529400,2274900,1721900
am_spp_mol_acreichthys_tomentosus.csv,4425800,4375800,4259600,4173200,4090400,3956800,3784200,3590400,3426200,3046100,2271900
