am_sciname,valid_name,aphia_id
benthoctopus yaquinae,muusoctopus yaquinae,527167
berthelinia chloris,berthelinia chloris,492588
berthella tupala,berthella tupala,548360
berthellina engeli,berthellina engeli,140816
betaphycus gelatinum,betaphycus gelatinus,494820
biemna humilis,mycale (kerasemna) humilis,1477593
biffarius fragilis,fragillianassa fragilis,1398857
birsteiniamysis inermis,neobirsteiniamysis inermis,1469978
bittiolum alternatum,bittiolum alternatum,160172
bittiolum varium,bittiolum varium,160174
bittium attenuatum,lirobittium attenuatum,580433
bittium glareosum,bittium glareosum,207905
bittium impendens,bittium impendens,473076
bittium reticulatum,bittium reticulatum,139054
bittium variegatum,cacozeliana variegata,473087
bittium variegatum,cerithium variegatum,1027150
boa constrictor,boa constrictor,1389961
boehmia dubia,boehmia dubia,240317
boguea enigmatica,boguea enigmatica,157265
bohadschia similis,bohadschia vitiensis,210759
bohadschia tenuissima,bohadschia vitiensis,210759
bolivina spathulata,bolivina spathulata,112988
bolma girgylla,bolma girgyllus,413398
boltenia pilosa,hemistyela pilosa,250687
boodlea composita,boodlea composita,211570
boonea bisuturalis,boonea bisuturalis,397024
boonea impressa,boonea impressa,420437
boonea jadisi,boonea jadisi,532447
boonea seminuda,boonea seminuda,420438
booneostrea cucullina,booneostrea subucula,506701
boreoscala greenlandica,boreoscala greenlandica,523706
boreoscala magellanicum,cirsotrema magellanicum,764548
boreotrophon orpheus,trophonopsis orpheus,399364
bornetella oligospora,bornetella oligospora,214427
bornetella sphaerica,bornetella sphaerica,214426
bosellia marcusi,elysia marcusi,550725
bostrychia tenella,bostrychia tenella,211501
botrylloides nigrum,botrylloides niger,252289
botryllus niger,botrylloides niger,252289
botula silicula,botula cinnamomea,216615
botula silicula,cotula filicula,1120623
botula silicula,cotula filicula,1130886
bouchiria vesiculosa,lepidasthenia vesiculosa,1048748
bougainvillia inaequalis,bougainvillia inaequalis,284236
bowerbankia gracilis,amathia gracilis,851589
bracebridgia subsulcata,adeonellopsis subsulcata,852853
brachidontes setigera,byssogerdius subsulcatus,1509849
brachidontes striatulus,byssogerdius striatulus,1509817
brachytrichia quoyi,brachytrichia quoyi,178434
bractechlamys antillarum,antillipecten antillarum,577993
bractechlamys elegans,glorichlamys elegans,578908
brada villosa,bradabyssa villosa,1355594
bradypallene espina,bradypallene espina,240269
branchinotogluma tunnicliffae,branchinotogluma tunnicliffeae,767075
branchiomma cingulata,branchiomma cingulatum,333129
branchiomma nigromaculata,branchiomma nigromaculatum,209930
branchiostoma belcheri,branchiostoma belcheri,214516
branchiostoma bennetti,branchiostoma bennetti,266204
branchiostoma caribaeum,branchiostoma caribaeum,157858
branchiostoma floridae,branchiostoma floridae,266208
branchiostoma lanceolatum,branchiostoma lanceolatum,104906
branchiostoma longirostrum,branchiostoma longirostrum,266212
branchiostoma minucauda,branchiostoma belcheri,214516
branchipolynoe pettibonae,branchipolynoe pettiboneae,327284
brania mediodentata,salvatoria mediodentata,760833
brania oculata,brania arminii,131280
bractechlamys aurantiaca,no match,NA
bractechlamys schmeltzii,no match,NA
bractechlamys teramachii,no match,NA
brechites penis,verpa penis,575771
brookula conica,brookula conica,532458
brookula decussata,brookula decussata,197076
brookula powelli,brookula powelli,197073
bryopa lata,bryopa lata,573724
bryopsis hypnoides,bryopsis hypnoides,144452
bryopsis plumosa,bryopsis plumosa,144457
buccinanops deformis,buccinastrum deforme,1514657
buccinanops globulosus,buccinastrum deforme,1514657
buccinanops uruguayensis,buccinastrum uruguayense,1514662
buccinum polaris,buccinum polare,138873
buccinum sericatum,buccinum ciliatum sericatum,423840
bufonaria bufo,marsupina bufo,476513
bugula californica,bugulina californica,833997
bugula fulva,bugulina fulva,834010
bugula plumosa,crisularia plumosa,834039
bugula stolonifera,bugulina stolonifera,834018
bulbus carcellesi,falsilunatia carcellesi,584328
bulbus scotianus,falsilunatia scotiana,584326
bulla eburneola,roxania eburneola,719660
bulla gemma,roxania semilaevis,509655
bullina exquisita,bullina exquisita,510959
bullina lineata,bullina lineata,212841
bunodactis hermaphoditica,bunodactis hermafroditica,855424
bunodactis octoradiata,bunodactis octoradiata,283398
bunodactis rubripunctata,bunodactis rubripunctata,410970
bursa condita,colubrellina condita,1472540
bursa corrugata,alanbeuella corrugata,1472093
bursa cruentata,lampasopsis cruentata,1472318
bursa granularis,dulcerana granularis,1472303
bursa latitudo,tritonoranella latitudo,1472450
bursa lucaensis,lampasopsis lucaensis,1472315
bursa ranelloides,tritonoranella ranelloides,1472449
bursa rhodostoma,lampasopsis rhodostoma,1472316
bursa verrucosa,annaperenna verrucosa,1472539
bursina fijiensis,korrigania fijiensis,1472097
bushia elegans,bushia elegans,421004
busycon coarctatum,busycoarctum coarctatum,862944
busycon perversum,sinistrofulgur perversum,862937
busycon sinistrum,sinistrofulgur sinistrum,862934
busycotypus plagosus,fulguropsis plagosa,862950
busycotypus spiratus,fulguropsis spirata,862945
cadlina luarna,inuda luarna,567559
caducifer decapitata,caducifer decapitatus,490878
cadulus delicatulus,siphonodentalium delicatulum,599404
cadulus occidus,cadulus occiduus,344290
caecoserolis novaecaledoniae,myopiarolis novaecaledoniae,259608
caiman crocodilus,caiman crocodilus,1417014
calantica graphica,calantica graphica,733391
calantica kampeni,calantica kampeni,535061
calantica pollicipedoides,calantica pollicipedoides,535064
calantica trispinosa,calantica trispinosa,535070
calappa tortugae,calappula tortugae,876221
calaxius oxypleurus,calaxius oxypleura,421843
califia calida,califia calida,327326
callianassa japonica,neotrypaea japonica,1398867
callianassa joculatrix,jocullianassa joculatrix,1398868
callianassa modesta,praedatrypaea modesta,1398890
callianidea laevicauda,paracallianidea laevicauda,823869
callinectes larvatus,callinectes marginatus,241106
calliostoma aculeatum,tristichotrochus aculeatus,880976
calliostoma blakei,carolesia blakei,820907
calliostoma echinatum,calliostoma caribbechinatum,1214581
calliostoma echinatum,calliostoma milletechinatum,1432604
calliostoma haliarchus,tristichotrochus haliarchus,880984
calliostoma platinum,akoya platinum,1324693
calliostoma tosaense,tristichotrochus tosaensis,467382
calliostoma unicum,tristichotrochus unicus,759506
callipallene tiberi,callipallene tiberii,134648
callipelta ornata,sollasipelta ornata,1423583
callipelta punctata,sollasipelta punctata,1423579
callista chione,callista chione,141906
callista erycina,callista erycina,216543
callista eucymata,callpita eucymata,507497
callista florida,callista florida,216541
callista impar,callista impar,507406
callista lilacina,callista erycina,216543
callista umbonella,callista umbonella,507408
callophyllis variegata,callophyllis variegata,162919
calloplax janeirensis,rhyssoplax janeirensis,986589
callyspongia aerizusa,callyspongia (cladochalina) aerizusa,247850
callyspongia armigera,callyspongia (cladochalina) armigera,166207
callyspongia bullata,callyspongia (callyspongia) bullata,184469
callyspongia diffusa,callyspongia (cladochalina) diffusa,166210
callyspongia elegans,callyspongia (cladochalina) johannesthielei,1423792
callyspongia fallax,callyspongia (callyspongia) fallax,166185
callyspongia folioides,callyspongia (toxochalina) folioides,166246
callyspongia monilata,callyspongia (callyspongia) monilata,166189
callyspongia pallida,callyspongia (callyspongia) pallida,166192
callyspongia plicifera,callyspongia (cladochalina) plicifera,166223
callyspongia pseudofibrosa,callyspongia (toxochalina) pseudofibrosa,166250
callyspongia pulvinata,callyspongia (euplacella) pulvinata,166240
callyspongia robusta,callyspongia (cladochalina) robusta,1419052
callyspongia robusta,callyspongia (toxochalina) robusta,166252
callyspongia schulzei,callyspongia (toxochalina) schulzei,166253
callyspongia serpentina,callyspongia (callyspongia) serpentina,166197
callyspongia spinifera,callyspongia (cladochalina) spinifera,166226
callyspongia strongylophora,callyspongia (callyspongia) strongylophora,166200
callyspongia subarmigera,callyspongia (cladochalina) subarmigera,166229
callyspongia vaginalis,callyspongia (cladochalina) aculeata,166205
calocalanus gracilis,mecynocera gracilis,364371
caloglossa leprieurii,caloglossa leprieurii,214170
calothrix confervicola,calothrix confervicola,608242
calothrix crustacea,scytonematopsis crustacea,625763
calyptogena magnifica,turneroconcha magnifica,1445254
calyptogena ponderosa,pliocardia ponderosa,505387
calyptopora sinuosa,stylaster sinuosus,856308
calyptraea trochiformis,sigapatella aperta,1441794
canarium fusiforme,neostrombus fusiformis,1485600
canarium maculatum,maculastrombus maculatus,1485061
cancer antennarius,romaleon antennarium,440397
cancer anthonyi,metacarcinus anthonyi,440385
cancer branneri,romaleon branneri,440398
cancer gracilis,metacarcinus gracilis,440387
cancer jordani,romaleon jordani,440400
cancilla gloriola,domiporta gloriola,719036
canistrocarpus cervicornis,canistrocarpus cervicornis,377141
cantellius acutum,cantellius acutum,535073
cantellius gregarius,cantellius gregarius,733138
cantellius secundus,cantellius secundus,535082
cantellius septimus,cantellius septimus,535083
cantharidus purpureus,micrelenchus purpureus,876695
cantharus fumosus,pollia fumosa,217062
cantharus iostomus,prodotia iostoma,217066
cantharus multangulus,hesperisternia multangulus,419972
calwellia sinclairii,no match,NA
cancilla fulgetrum,no match,NA
cantharus undosus,pollia undosa,217065
caphyra rotundifrons,trierarchus rotundifrons,1467107
capitella capitata,capitella capitata,129876
capitella jonesi,capitella jonesi,712176
cardiomya alcocki,cardiomya alcocki,408175
cardiomya alternata,cardiomya alternata,408176
cardiomya cleryana,cardiomya cleryana,408446
cardiomya costellata,cardiomya costellata,139433
cardiomya ornatissima,cardiomya ornatissima,408480
cardiomya pectinata,cardiomya pectinata,408482
cardiomya perrostrata,cardiomya perrostrata,156753
cardiomya striata,cardiomya striata,139436
carditamera floridana,cardites floridanus,504861
cardium aculeatum,acanthocardia aculeata,138990
cardium exiguum,parvicardium exiguum,139008
cardium ringens,bucardium ringens,225595
cardium tuberculatum,acanthocardia tuberculata,381057
careliopsis styliformis,careliopsis styliformis,420473
caribachlamys imbricata,caribachlamys pellucens,393708
carpophyllum angustifolium,carpophyllum angustifolium,373324
carpophyllum flexuosum,carpophyllum flexuosum,373334
carpophyllum maschalocarpum,carpophyllum maschalocarpum,373377
carpophyllum plumosum,carpophyllum plumosum,373349
cantharus pulcher,no match,NA
cantharus wagneri,no match,NA
acropora cylindrica,isopora togianensis,730689
acropora danai,acropora abrotanoides,207083
acropora efflorescens,acropora cytherea,207095
acropora formosa,acropora muricata,207007
acropora inermis,acropora microphthalma,207046
acropora insignis,acropora selago,207040
acropora irregularis,acropora abrotanoides,207083
acropora jacquelinae,acropora jacquelineae,288212
acropora lianae,acropora loripes,207074
acropora macrostoma,acropora tenuis,207105
acropora maryae,acropora squarrosa,207053
acropora minuta,acropora palmerae,207049
acropora mirabilis,acropora mirabilis,288224
acropora nobilis,acropora robusta,207000
acropora ocellata,acropora humilis,207094
acropora parilis,acropora horrida,207006
acropora pectinatus,acropora pectinata,763782
acropora plana,acropora tenuis,207105
acropora plantaginea,acropora plantaginea,207042
acropora prostrata,acropora millepora,207023
acropora rambleri,acropora speciosa,430655
acropora rosaria,acropora loripes,207074
acropora sekiseiensis,acropora horrida,207006
acropora teres,acropora teres,288255
acropora torresiana,acropora samoensis,207055
carteriospongia delicata,polyfibrospongia delicata,1470127
carteriospongia foliascens,phyllospongia foliascens,234373
caryocorbula caribaea,caryocorbula swiftiana,820357
caryocorbula cymella,corbula dietziana,505839
caryocorbula dietziana,corbula dietziana,505839
caryophyllia abyssorum,caryophyllia (caryophyllia) abyssorum,135133
caryophyllia ambrosia,caryophyllia (caryophyllia) ambrosia,135135
caryophyllia antarctica,caryophyllia (caryophyllia) antarctica,172992
caryophyllia antillarum,caryophyllia (caryophyllia) antillarum,286727
caryophyllia atlantica,caryophyllia (caryophyllia) atlantica,135136
caryophyllia barbadensis,caryophyllia (caryophyllia) barbadensis,286730
caryophyllia berteriana,caryophyllia (caryophyllia) berteriana,286731
caryophyllia calveri,caryophyllia (caryophyllia) calveri,135137
caryophyllia communis,caryophyllia (caryophyllia) smithii,135144
caryophyllia concreta,caryophyllia (caryophyllia) concreta,503251
caryophyllia corrugata,caryophyllia (caryophyllia) corrugata,286735
caryophyllia crosnieri,caryophyllia (caryophyllia) crosnieri,286736
caryophyllia crypta,caryophyllia (caryophyllia) crypta,286737
caryophyllia cyathus,caryophyllia (caryophyllia) cyathus,135138
caryophyllia diomedeae,caryophyllia (caryophyllia) diomedeae,135139
caryophyllia hawaiiensis,caryophyllia (caryophyllia) hawaiiensis,286745
caryophyllia horologium,caryophyllia (caryophyllia) horologium,286746
caryophyllia huinayensis,caryophyllia (caryophyllia) huinayensis,286747
caryophyllia inornata,caryophyllia (caryophyllia) inornata,135141
caryocorbula tarasconii,no match,NA
caryophyllia laevigata,caryophyllia (caryophyllia) laevigata,504172
caryophyllia lamellifera,caryophyllia (caryophyllia) lamellifera,286751
caryophyllia oblonga,caryophyllia (caryophyllia) oblonga,504173
caryophyllia polygona,caryophyllia (caryophyllia) polygona,286759
caryophyllia rugosa,caryophyllia (caryophyllia) rugosa,286763
caryophyllia sarsiae,caryophyllia (caryophyllia) sarsiae,135142
caryophyllia seguenzae,caryophyllia (caryophyllia) seguenzae,135143
caryophyllia smithii,caryophyllia (caryophyllia) smithii,135144
caryophyllia solida,caryophyllia (caryophyllia) solida,286767
caryophyllia versicolorata,caryophyllia (caryophyllia) versicolorata,504175
caryophyllia zopyros,caryophyllia (caryophyllia) zopyros,286776
cassidulina teretis,cassidulina teretis,113085
cataegis meroglypta,kanoia meroglypta,890233
catenella caespitosa,catenella caespitosa,145605
catherinum recurvitergum,catherinum recurvitergum,106184
catherinum recurvitergum,catherinum recurvitergum,1423673
caulastrea curvata,astraeosmilia curvata,1487790
caulastrea echinulata,caulastraea echinulata,289576
caulastrea furcata,caulastraea furcata,289577
caulastrea tumida,astraeosmilia tumida,1487797
caulerpa brachypus,caulerpa brachypus,211498
caulerpa brownii,caulerpa brownii,239097
caulerpa cupressoides,caulerpa cupressoides,144467
caulerpa flexilis,caulerpa flexilis,239100
caulerpa lentillifera,caulerpa lentillifera,211475
caulerpa mexicana,caulerpa mexicana,144468
caulerpa nummularia,caulerpa nummularia,371835
caulerpa opposita,caulerpa opposita,374516
caulerpa paspaloides,caulerpa paspaloides,373269
caulerpa peltata,caulerpa chemnitzia,700395
caulerpa racemosa,caulerpa racemosa,144472
caulerpa racemosa var. macrophysa,caulerpa racemosa var. macrophysa,381787
caulerpa serrulata,caulerpa serrulata,211485
